Generation,Max Fitness, Min Fitness, Average Fitness
1,7,0,3
3,7,1,4
5,7,1,4
7,7,1,4
9,8,1,4
11,8,2,4
13,8,1,5
15,9,1,5
17,10,1,5
19,11,1,5
21,11,2,5
23,15,2,6
25,16,2,6
27,16,2,6
29,17,2,7
31,18,2,7
33,18,3,8
35,18,3,9
37,19,4,10
39,19,5,11
41,19,4,11
43,19,5,12
45,19,5,13
47,19,6,14
49,19,6,14
51,19,6,14
53,19,6,15
55,19,5,15
57,20,4,15
59,20,8,15
61,20,7,16
63,20,6,16
65,20,7,16
67,20,6,16
69,20,7,16
71,20,8,16
73,20,8,16
75,20,8,16
77,20,7,16
79,20,8,16
81,20,7,16
83,20,7,16
85,21,9,17
87,21,7,17
89,21,7,16
91,21,7,17
93,21,8,17
95,21,9,17
97,21,8,17
99,21,8,17
101,21,8,17
103,21,7,16
105,21,7,17
107,21,8,17
109,21,7,17
111,21,7,17
113,21,7,17
115,21,8,17
117,21,7,17
119,21,7,17
121,21,7,17
123,22,8,17
125,22,7,17
127,22,7,17
129,22,7,17
131,22,7,17
133,22,8,17
135,22,7,17
137,22,8,17
139,22,5,17
141,22,7,17
143,22,8,17
145,22,8,17
147,22,7,17
149,22,7,17
151,22,5,17
153,22,6,17
155,22,8,17
157,22,7,17
159,22,7,17
161,22,7,17
163,22,7,17
165,22,7,17
167,22,6,17
169,22,7,17
171,22,7,17
173,22,8,17
175,22,7,17
177,22,7,18
179,22,7,18
181,22,7,18
183,22,7,17
185,22,7,17
187,22,7,18
189,22,8,17
191,22,7,17
193,22,7,17
195,22,6,18
197,22,8,18
199,22,6,18
201,22,6,18
203,22,7,17
205,22,7,17
207,22,7,17
209,22,7,18
211,22,7,18
213,22,5,18
215,22,7,18
217,22,6,17
219,22,7,17
221,22,7,18
223,22,6,18
225,22,6,18
227,22,6,18
229,22,7,18
231,22,7,18
233,22,7,18
235,22,6,18
237,22,7,18
239,22,5,18
241,22,8,18
243,22,5,18
245,22,7,18
247,22,6,18
249,22,6,17
251,22,7,18
253,22,7,18
255,22,7,18
257,22,6,18
259,22,6,18
261,22,7,18
263,22,5,18
265,22,7,18
267,22,6,18
269,22,7,18
271,22,7,18
273,22,8,18
275,22,7,18
277,22,7,18
279,22,6,18
281,22,7,18
283,22,6,18
285,22,6,18
287,22,7,18
289,22,6,18
291,22,7,18
293,22,7,18
295,22,6,18
297,22,5,18
299,22,7,18
301,22,7,18
303,22,6,18
305,22,8,18
307,22,8,17
309,22,7,18
311,22,7,18
313,22,7,18
315,22,8,18
317,22,7,18
319,22,7,18
321,22,6,18
323,22,6,18
325,22,8,18
327,22,6,18
329,22,7,18
331,22,6,18
333,22,6,18
335,22,6,18
337,22,8,18
339,22,6,18
341,22,6,18
343,22,6,18
345,22,6,18
347,22,8,18
349,22,6,18
351,22,6,18
353,22,8,18
355,22,6,18
357,22,8,18
359,22,6,18
361,22,8,18
363,22,6,18
365,22,6,18
367,22,7,18
369,22,7,18
371,22,6,18
373,22,8,18
375,22,6,18
377,22,6,18
379,22,6,18
381,22,6,18
383,22,7,18
385,22,7,18
387,22,7,18
389,22,6,18
391,22,7,18
393,22,8,18
395,22,7,18
397,22,6,18
399,22,8,18
401,22,6,18
403,22,7,18
405,22,8,18
407,22,6,18
409,22,5,18
411,22,7,18
413,22,5,18
415,22,8,18
417,22,6,18
419,22,7,18
421,22,7,18
423,22,7,18
425,22,7,18
427,22,7,18
429,22,7,18
431,22,7,18
433,22,6,18
435,22,7,18
437,22,7,18
439,22,6,18
441,22,6,18
443,22,7,18
445,22,8,18
447,22,8,18
449,22,5,18
451,22,7,18
453,22,6,18
455,22,7,18
457,22,7,18
459,22,5,18
461,22,7,18
463,22,8,18
465,22,7,18
467,22,7,18
469,22,6,18
471,22,6,18
473,22,7,18
475,22,6,18
477,22,5,18
479,22,7,18
481,22,7,18
483,22,8,18
485,22,8,18
487,22,6,18
489,22,6,18
491,22,6,18
493,22,6,18
495,22,8,18
497,22,6,18
499,22,7,18
501,22,6,18
503,22,6,18
505,22,5,18
507,22,7,18
509,22,5,18
511,22,7,18
513,22,7,18
515,22,7,18
517,22,8,18
519,22,7,18
521,22,7,18
523,22,6,18
525,22,6,18
527,22,6,18
529,22,8,18
531,22,6,18
533,22,6,18
535,22,7,18
537,22,7,18
539,22,6,17
541,22,6,18
543,22,8,18
545,22,7,18
547,22,6,18
549,22,7,18
551,22,6,18
553,22,7,18
555,22,8,18
557,22,7,17
559,22,6,18
561,22,7,18
563,22,6,18
565,22,7,18
567,22,7,18
569,22,7,18
571,22,8,18
573,22,7,18
575,22,6,18
577,22,6,18
579,22,5,18
581,22,7,18
583,22,8,18
585,22,8,18
587,22,6,18
589,22,7,18
591,22,8,18
593,22,7,18
595,22,8,18
597,22,7,18
599,22,7,18
601,22,7,18
603,22,6,18
605,22,6,18
607,22,6,18
609,22,7,18
611,22,5,18
613,22,6,18
615,22,7,18
617,22,6,18
619,22,6,18
621,22,7,18
623,22,6,18
625,22,6,18
627,22,7,18
629,22,7,18
631,22,7,18
633,22,7,18
635,22,8,18
637,22,6,18
639,22,8,18
641,22,7,18
643,22,7,18
645,22,8,18
647,22,6,18
649,22,6,18
651,22,8,18
653,22,6,18
655,22,7,18
657,22,7,18
659,22,8,18
661,22,7,18
663,22,4,18
665,22,7,18
667,22,6,18
669,22,7,18
671,22,8,18
673,22,8,18
675,22,7,18
677,22,5,18
679,22,7,18
681,22,5,18
683,22,6,18
685,22,7,18
687,22,6,18
689,22,7,18
691,22,7,18
693,22,6,18
695,22,7,18
697,22,7,18
699,22,8,18
701,22,6,18
703,22,7,18
705,22,7,18
707,22,6,18
709,22,6,18
711,22,7,18
713,22,6,18
715,22,7,18
717,22,7,18
719,22,6,18
721,22,7,18
723,22,8,18
725,22,7,18
727,22,7,18
729,22,6,18
731,22,7,18
733,22,6,18
735,22,8,18
737,22,7,18
739,22,6,18
741,22,6,18
743,22,8,18
745,22,7,18
747,22,7,18
749,22,7,18
751,22,7,18
753,22,6,18
755,22,5,18
757,22,7,18
759,22,6,18
761,22,7,18
763,22,7,18
765,22,7,18
767,22,7,18
