Generation,Max Fitness, Min Fitness, Average Fitness
1,7,0,3
2,8,0,3
3,8,1,4
4,8,1,4
5,9,2,5
6,9,2,5
7,10,2,5
8,11,2,6
9,12,1,6
10,13,2,6
11,14,2,7
12,17,3,8
13,18,3,9
14,19,3,9
15,20,3,10
16,21,4,11
17,21,6,12
18,21,4,12
19,22,7,13
20,23,5,14
21,24,6,14
22,25,6,15
23,26,6,16
24,28,8,17
25,29,6,18
26,30,8,19
27,31,9,19
28,32,9,20
29,35,9,21
30,36,12,22
31,36,11,23
32,36,14,23
33,36,11,23
34,37,11,25
35,38,9,25
36,40,9,26
37,40,12,27
38,40,11,28
39,41,11,29
40,41,14,30
41,42,15,31
42,44,12,32
43,44,10,33
44,44,16,34
45,44,15,34
46,44,11,34
47,45,13,34
48,45,16,36
49,45,20,36
50,45,23,37
51,45,17,37
52,45,14,37
53,45,17,38
54,45,17,37
55,46,15,38
56,46,17,38
57,46,15,38
58,46,17,39
59,46,18,39
60,46,18,39
61,46,18,39
62,46,18,39
63,46,20,39
64,46,18,39
65,46,19,40
66,47,21,39
67,47,21,40
68,47,21,39
69,47,20,39
70,47,20,39
71,47,19,40
72,48,20,40
73,48,13,40
74,48,20,39
75,48,20,40
76,48,16,40
77,48,18,41
78,48,17,40
79,48,18,40
80,48,19,40
81,48,16,40
82,48,21,40
83,48,21,40
84,48,17,40
85,49,19,41
86,49,20,41
87,49,19,40
88,49,16,41
89,49,21,41
90,49,15,40
91,49,19,40
92,50,21,41
93,50,19,40
94,50,20,40
95,50,22,41
96,50,14,41
97,50,19,41
98,50,17,40
99,50,20,41
100,50,16,41
101,50,19,41
102,50,21,41
103,50,22,41
104,50,22,41
105,50,21,41
106,50,19,41
107,50,18,41
108,50,24,41
109,50,15,41
110,50,22,41
111,50,18,41
112,50,19,42
113,50,22,41
114,50,20,41
115,51,18,41
116,51,21,41
117,51,20,41
118,51,19,41
119,51,17,41
120,51,16,41
121,51,20,41
122,51,18,41
123,51,20,42
124,51,19,42
125,51,18,41
126,51,16,42
127,51,21,42
128,51,21,42
129,51,20,43
130,51,23,43
131,52,22,42
132,52,22,43
133,52,20,42
134,52,18,43
135,52,19,43
136,52,22,43
137,52,18,42
138,52,17,43
139,52,24,43
140,52,23,43
141,52,14,42
142,52,17,43
143,52,24,42
144,52,20,42
145,52,21,43
146,52,18,42
147,52,25,43
148,52,19,42
149,52,25,42
150,52,22,42
151,52,22,42
152,52,18,42
153,52,20,42
154,52,19,43
155,52,22,43
156,52,19,43
157,52,20,43
158,52,15,43
159,52,23,43
160,52,21,43
161,52,25,42
162,52,19,43
163,52,22,43
164,52,18,42
165,52,24,43
166,52,22,43
167,52,20,43
168,52,20,44
169,52,19,43
170,52,19,43
171,52,17,43
172,52,23,43
173,52,25,43
174,52,24,43
175,52,18,43
176,52,21,43
177,52,20,43
178,52,22,43
179,52,22,43
180,52,20,43
181,52,18,43
182,52,22,43
183,52,21,43
184,52,19,43
185,52,22,43
186,52,23,43
187,52,18,42
188,52,18,42
189,52,24,43
190,52,23,43
191,52,20,44
192,52,22,44
193,52,19,43
194,52,21,43
195,52,26,44
196,52,17,43
197,52,18,43
198,52,24,44
199,52,18,44
200,52,15,43
201,52,17,44
202,52,18,44
203,52,23,44
204,52,19,43
205,52,18,43
206,52,18,44
207,52,20,43
208,52,24,44
209,52,22,44
210,52,18,43
211,52,19,44
212,52,18,44
213,52,23,44
214,52,22,44
215,52,17,44
216,52,20,44
217,52,20,44
218,52,18,44
219,52,21,44
220,52,20,44
221,52,20,45
222,52,19,45
223,52,25,45
224,52,23,45
225,52,20,44
226,52,22,44
227,52,20,44
228,52,19,42
229,52,20,43
230,52,20,44
231,52,16,43
232,52,19,44
233,52,23,44
234,52,20,43
235,52,19,44
236,52,21,43
237,52,23,43
238,52,25,43
239,52,23,43
240,52,21,43
241,52,22,44
242,52,17,43
243,52,18,43
244,52,23,43
245,52,21,44
246,52,19,44
247,52,21,44
248,52,22,44
249,52,19,43
250,52,23,44
251,52,19,43
252,52,17,43
253,52,19,43
254,52,21,43
255,52,22,43
256,52,22,44
257,52,23,44
258,52,23,44
259,52,18,44
260,52,23,43
261,52,20,44
262,52,19,44
263,52,23,44
264,52,24,44
265,52,21,44
266,52,20,44
267,52,20,44
268,52,22,44
269,52,19,44
270,52,24,44
271,52,20,44
272,52,18,43
273,52,23,44
274,52,20,44
275,52,24,44
276,52,23,44
277,52,18,43
278,52,22,44
279,52,20,44
280,52,23,43
281,52,20,44
282,52,23,45
283,52,21,43
284,52,24,44
285,52,21,44
286,53,22,45
287,53,19,44
288,53,19,44
289,53,21,44
290,53,20,44
291,53,21,44
292,53,22,44
293,53,21,43
294,53,20,44
295,53,20,44
296,53,20,44
297,53,23,44
298,53,16,45
299,53,22,45
300,53,21,45
301,53,20,45
302,53,25,46
303,53,26,45
304,53,20,45
305,53,25,45
306,53,24,45
307,53,19,44
308,53,22,44
309,53,26,45
310,53,21,44
311,53,18,45
312,53,20,44
313,53,20,44
314,53,19,44
315,53,24,44
316,53,22,44
317,53,19,43
