619,1139,817,1098
620,1139,825,1096
621,1139,787,1095
622,1139,810,1094
623,1139,718,1093
624,1139,789,1096
625,1139,779,1091
626,1139,784,1089
627,1139,799,1089
628,1139,790,1090
629,1141,782,1091
630,1141,791,1093
631,1142,764,1088
632,1142,818,1096
633,1143,800,1093
634,1143,796,1091
635,1143,783,1088
636,1143,715,1093
637,1143,822,1094
638,1143,806,1097
639,1143,725,1093
640,1143,846,1092
641,1143,733,1083
642,1143,728,1084
643,1143,712,1083
644,1143,736,1086
645,1143,709,1087
646,1143,782,1093
647,1143,759,1087
648,1143,790,1086
649,1143,811,1090
650,1143,759,1091
651,1143,722,1092
652,1143,810,1101
653,1143,790,1090
654,1143,802,1098
655,1144,801,1090
656,1144,727,1088
657,1144,781,1090
658,1144,796,1089
659,1144,765,1087
660,1144,824,1091
661,1144,798,1091
662,1144,765,1095
663,1144,826,1097
664,1144,844,1102
665,1144,806,1102
666,1144,809,1099
667,1144,817,1101
668,1144,790,1094
669,1144,855,1101
670,1144,790,1100
671,1145,838,1104
672,1145,849,1099
673,1145,797,1097
674,1145,806,1097
675,1145,788,1101
676,1145,778,1101
677,1146,824,1102
678,1146,755,1098
679,1146,815,1102
680,1146,803,1099
681,1146,796,1096
682,1146,746,1101
683,1146,791,1098
684,1146,741,1101
685,1146,749,1103
686,1146,824,1101
687,1146,806,1100
688,1146,718,1097
689,1146,810,1102
690,1146,811,1099
691,1146,817,1092
692,1146,811,1096
693,1146,736,1095
694,1146,742,1087
695,1146,748,1086
696,1146,728,1091
697,1146,668,1094
698,1147,743,1100
699,1147,810,1098
700,1147,779,1094
701,1147,805,1097
702,1147,825,1101
703,1147,791,1096
704,1147,809,1099
705,1147,728,1102
706,1147,854,1105
707,1147,796,1104
708,1147,808,1101
709,1147,795,1100
710,1147,728,1101
711,1147,799,1098
712,1149,757,1096
713,1149,762,1104
714,1149,806,1102
715,1149,745,1096
716,1149,811,1096
717,1149,804,1097
718,1149,763,1100
719,1149,815,1103
720,1149,755,1102
721,1149,771,1091
722,1149,794,1097
723,1149,796,1102
724,1149,770,1098
725,1149,884,1106
726,1149,808,1098
727,1149,728,1105
728,1149,789,1096
729,1149,787,1096
730,1149,788,1100
731,1149,829,1102
732,1149,798,1104
733,1149,823,1106
734,1149,798,1101
735,1149,754,1099
736,1149,808,1094
737,1149,724,1099
738,1149,734,1100
739,1149,815,1104
740,1149,732,1097
741,1149,757,1104
742,1149,831,1117
743,1149,751,1102
744,1149,851,1109
745,1149,866,1108
746,1149,755,1102
747,1149,731,1098
748,1150,702,1094
749,1150,730,1099
750,1150,804,1099
751,1150,751,1098
752,1150,780,1096
753,1150,800,1094
754,1150,803,1098
755,1150,676,1100
756,1150,802,1101
757,1150,788,1095
758,1150,797,1092
759,1150,806,1091
760,1150,817,1094
761,1150,777,1098
762,1150,787,1091
763,1150,790,1097
764,1150,800,1099
765,1150,792,1097
766,1150,790,1102
767,1150,797,1095
768,1150,704,1090
769,1150,749,1094
770,1150,763,1100
771,1150,778,1098
772,1150,833,1101
773,1150,871,1109
774,1150,807,1102
775,1150,818,1103
776,1150,761,1099
777,1150,764,1101
778,1150,820,1107
779,1150,793,1102
780,1150,760,1103
781,1150,745,1097
782,1150,773,1099
783,1150,759,1106
784,1150,820,1111
785,1150,769,1100
786,1150,749,1099
787,1150,707,1098
788,1151,759,1103
789,1152,711,1100
790,1152,781,1102
791,1152,817,1102
792,1152,793,1103
793,1152,796,1092
794,1152,771,1104
795,1152,821,1103
796,1152,766,1100
797,1152,808,1109
798,1152,801,1108
799,1153,781,1099
800,1153,754,1104
801,1153,654,1098
802,1153,795,1106
803,1153,893,1109
804,1153,759,1105
805,1155,776,1106
806,1155,749,1099
807,1155,802,1112
808,1155,778,1104
809,1155,791,1108
810,1155,798,1107
811,1155,733,1107
812,1155,789,1107
813,1155,784,1105
814,1155,791,1108
815,1155,804,1103
816,1155,819,1102
817,1155,793,1102
818,1155,773,1110
819,1155,713,1095
820,1155,775,1088
821,1156,713,1104
822,1156,767,1104
823,1161,773,1102
824,1161,739,1104
825,1161,812,1103
826,1161,793,1108
827,1161,816,1113
828,1161,804,1105
829,1161,759,1101
830,1161,794,1109
831,1161,703,1105
832,1161,825,1105
833,1161,754,1105
834,1161,780,1108
835,1161,699,1105
836,1161,750,1105
837,1161,841,1113
838,1161,798,1107
839,1161,867,1111
840,1161,720,1100
841,1161,808,1110
842,1161,784,1106
843,1161,791,1108
844,1161,796,1108
845,1161,795,1108
846,1164,803,1101
847,1164,731,1099
848,1164,788,1109
849,1167,794,1103
850,1168,812,1109
851,1170,731,1107
852,1170,899,1115
853,1170,836,1116
854,1170,788,1104
855,1170,783,1104
856,1171,787,1111
857,1171,806,1116
858,1175,730,1114
859,1175,816,1118
860,1175,843,1119
861,1175,798,1123
862,1175,781,1117
863,1176,636,1119
864,1176,744,1114
865,1181,726,1114
866,1181,745,1118
867,1181,766,1112
868,1181,757,1118
869,1181,854,1129
870,1181,785,1119
871,1181,838,1124
872,1181,750,1122
873,1181,840,1125
874,1181,796,1122
875,1181,814,1121
876,1182,776,1124
877,1183,752,1119
878,1185,728,1120
879,1185,796,1127
880,1185,778,1115
881,1185,791,1119
882,1185,816,1121
883,1188,751,1119
884,1188,776,1123
885,1188,764,1128
886,1188,806,1125
887,1188,826,1127
888,1188,761,1128
889,1188,642,1131
890,1190,737,1132
891,1191,711,1139
892,1191,780,1136
893,1192,724,1135
894,1195,721,1139
895,1198,790,1133
896,1198,764,1135
897,1198,810,1139
898,1198,821,1143
899,1198,840,1143
900,1198,823,1143
901,1198,807,1138
902,1198,820,1137
903,1198,783,1133
904,1198,733,1130
905,1198,857,1134
906,1198,824,1139
907,1199,806,1138
908,1199,791,1138
909,1199,808,1142
910,1199,917,1143
911,1199,745,1136
912,1201,790,1144
913,1201,831,1141
914,1201,816,1138
915,1201,793,1146
916,1201,808,1146
917,1201,805,1149
918,1201,778,1147
919,1202,724,1148
920,1202,808,1147
921,1202,794,1145
922,1202,803,1147
923,1202,733,1147
924,1203,773,1147
925,1203,818,1147
926,1203,765,1136
927,1203,807,1137
928,1203,766,1141
929,1203,891,1148
930,1203,807,1143
931,1203,779,1145
932,1203,745,1147
933,1203,707,1142
934,1203,779,1141
935,1203,760,1151
936,1203,854,1152
937,1203,779,1145
938,1203,755,1137
939,1203,739,1136
940,1203,816,1144
941,1203,812,1142
942,1203,812,1135
943,1203,833,1143
944,1203,812,1140
945,1203,784,1145
946,1203,809,1141
947,1203,722,1135
948,1203,833,1145
949,1203,797,1140
950,1203,805,1143
951,1203,806,1143
952,1203,745,1150
953,1203,740,1149
954,1203,778,1147
955,1203,767,1144
956,1203,753,1144
957,1203,816,1145
958,1203,764,1148
959,1203,819,1147
960,1203,897,1156
961,1203,799,1153
962,1203,825,1152
963,1203,740,1150
964,1203,820,1151
965,1203,812,1152
966,1203,767,1154
967,1203,800,1151
968,1203,813,1154
969,1203,818,1151
970,1203,764,1148
971,1203,769,1150
972,1203,766,1144
973,1203,820,1156
974,1203,805,1146
975,1203,762,1148
976,1203,743,1145
977,1203,848,1152
978,1203,718,1142
979,1203,753,1154
980,1203,759,1149
981,1203,774,1144
982,1203,740,1147
983,1203,743,1150
984,1203,753,1158
985,1203,795,1147
986,1203,758,1143
987,1203,770,1138
988,1203,806,1146
989,1203,746,1144
990,1203,878,1156
991,1203,902,1154
992,1204,875,1150
993,1204,797,1149
994,1204,884,1155
995,1204,765,1149
996,1204,823,1156
997,1204,805,1149
998,1204,748,1154
