Generation,Max Fitness, Min Fitness, Average Fitness
1,6,0,3
3,6,0,3
5,6,0,3
7,6,1,4
9,6,1,4
11,6,1,4
13,6,1,4
15,7,2,4
17,7,1,4
19,7,2,5
21,7,2,5
23,7,2,4
25,7,2,5
27,7,1,5
29,7,2,5
31,7,2,5
33,7,3,5
35,7,2,5
37,7,2,5
39,7,2,5
41,7,3,5
43,7,3,5
45,7,3,5
47,7,3,5
49,7,3,5
51,7,3,5
53,7,3,5
55,7,4,5
57,7,3,5
59,7,3,5
61,7,4,6
63,8,4,6
65,8,4,6
67,8,4,6
69,9,4,6
71,9,4,6
73,9,4,6
75,9,4,6
77,9,4,7
79,10,4,7
81,10,5,7
83,10,5,7
85,10,4,7
87,10,5,8
89,10,5,8
91,10,6,8
93,10,6,8
95,10,6,8
97,10,6,8
99,11,6,8
101,11,6,8
103,11,7,8
105,12,6,8
107,12,6,9
109,12,7,9
111,12,6,9
113,12,7,9
115,13,7,9
117,13,7,10
119,13,7,10
121,13,8,10
123,13,8,11
125,13,8,11
127,13,7,11
129,14,9,12
131,14,8,12
133,14,7,12
135,14,9,12
137,14,7,12
139,15,9,12
141,16,10,12
143,16,8,12
145,16,9,12
147,16,8,13
149,16,9,13
151,16,10,13
153,17,8,13
155,17,10,13
157,17,10,13
159,17,9,13
161,17,8,14
163,17,9,14
165,17,10,15
167,17,9,15
169,17,11,15
171,17,11,15
173,17,11,16
175,17,11,16
177,17,13,16
179,17,13,16
181,17,13,16
183,18,13,16
185,18,12,16
187,18,13,16
189,18,12,16
191,18,14,16
193,18,12,16
195,18,13,17
197,18,13,17
199,18,12,17
201,18,14,17
203,18,13,17
205,18,12,17
207,18,13,17
209,18,12,17
211,18,12,17
213,18,13,17
215,19,15,17
217,19,11,17
219,19,14,17
221,19,13,17
223,19,12,17
225,19,14,17
227,19,14,17
229,19,15,17
231,19,14,17
233,19,14,18
235,19,13,18
237,19,15,18
239,19,13,18
241,19,12,18
243,19,12,18
245,19,11,18
247,19,13,18
249,19,13,18
251,19,12,18
253,19,14,18
255,19,11,18
257,19,11,18
259,19,12,18
261,19,14,18
263,19,13,18
265,19,15,18
267,19,11,18
269,19,14,18
271,19,14,18
273,19,15,18
275,19,15,18
277,19,14,18
279,19,14,18
281,19,15,18
283,19,12,18
285,19,12,18
287,19,12,18
289,19,13,18
291,19,12,18
293,19,12,18
295,19,14,18
297,19,13,18
299,19,13,18
301,19,13,18
303,19,12,18
305,19,15,18
307,19,11,18
309,19,12,18
311,19,13,18
313,19,12,18
315,19,13,18
317,19,13,18
319,19,13,18
321,19,14,18
323,19,16,18
325,19,15,18
327,19,14,18
329,19,11,18
331,19,13,18
333,19,14,18
335,19,12,18
337,19,13,18
339,19,12,18
341,19,14,18
343,19,13,18
345,19,12,18
347,19,13,18
349,19,15,18
351,19,12,18
353,19,10,18
355,19,16,18
357,19,11,18
359,19,12,18
361,19,15,18
363,19,14,18
365,19,12,18
367,19,14,18
369,19,14,18
371,19,13,18
373,19,12,18
375,19,14,18
377,19,14,18
379,19,12,18
381,19,14,18
383,19,12,18
385,19,12,18
387,19,14,18
389,19,13,18
391,19,13,18
393,19,15,18
395,19,11,18
397,19,13,18
399,19,10,18
401,19,12,18
403,19,13,18
405,19,14,18
407,19,11,18
409,19,13,18
411,19,8,18
413,19,11,18
415,19,15,18
417,19,13,18
419,19,12,18
421,19,13,18
423,19,13,18
425,19,13,18
427,19,12,18
429,19,13,18
431,19,12,18
433,19,15,18
435,19,13,18
437,19,12,18
439,19,14,18
441,19,14,18
443,19,13,18
445,19,11,18
447,19,12,18
449,19,14,18
451,19,11,18
453,19,15,18
455,19,12,18
457,19,13,18
459,19,13,18
461,19,10,18
463,19,11,18
465,19,16,18
467,19,13,18
469,19,13,18
471,19,13,18
473,19,13,18
475,19,14,18
477,19,12,18
479,19,12,18
481,19,13,18
