Generation,Max Fitness, Min Fitness, Average Fitness
1,12,1,6
3,12,2,7
5,13,3,7
7,13,3,8
9,14,3,8
11,14,3,8
13,14,3,8
15,15,4,9
17,15,3,9
19,15,4,9
21,16,4,9
23,16,5,9
25,16,5,10
27,17,5,10
29,18,5,10
31,18,5,10
33,18,5,11
35,19,6,11
37,20,5,11
39,20,5,12
41,20,5,12
43,20,6,12
45,21,6,12
47,21,6,13
49,21,7,13
51,21,7,14
53,21,8,14
55,21,8,14
57,21,7,14
59,21,6,15
61,21,8,15
63,21,8,15
65,21,9,15
67,21,9,15
69,21,9,15
71,22,8,16
73,22,10,16
75,22,7,16
77,22,9,16
79,22,8,16
81,22,8,16
83,22,10,16
85,22,10,17
87,22,9,17
89,22,9,17
91,22,10,17
93,22,9,17
95,22,9,17
97,22,10,17
99,22,10,17
101,23,11,17
103,23,10,17
105,23,9,17
107,23,9,17
109,23,10,17
111,23,8,17
113,23,10,17
115,23,10,17
117,23,9,17
119,23,10,17
121,23,9,17
123,23,9,17
125,23,9,17
127,23,8,17
129,23,9,17
131,23,8,17
133,23,11,17
135,23,9,17
137,23,10,17
139,23,10,17
141,23,10,17
143,23,10,17
145,23,8,17
147,24,10,17
149,24,9,17
151,24,10,17
153,24,10,17
155,24,10,17
157,24,8,17
159,24,8,17
161,24,11,17
163,24,10,17
165,24,10,17
167,24,10,17
169,24,9,17
171,24,9,17
173,24,11,17
175,24,10,17
177,24,9,17
179,24,9,17
181,24,11,17
183,24,9,17
185,24,8,17
187,24,9,17
189,24,9,17
191,24,8,17
193,24,9,17
195,24,9,17
197,24,9,17
199,24,8,17
201,24,10,17
203,24,10,17
205,24,9,17
207,24,9,17
209,24,9,17
211,24,10,17
213,24,9,17
215,24,8,17
217,24,9,17
219,24,10,17
221,24,9,17
223,24,9,17
225,24,9,17
227,24,9,17
229,24,10,17
231,24,9,17
233,24,8,17
235,24,10,17
237,24,9,17
239,24,9,17
241,24,9,17
243,25,10,17
245,25,10,17
247,25,9,17
249,25,11,17
251,25,9,17
253,25,10,17
255,25,9,17
257,25,8,17
259,25,10,17
261,25,9,17
263,25,9,17
265,25,10,17
267,25,9,17
269,25,9,17
271,25,10,17
273,25,11,17
275,25,10,17
277,25,9,17
279,25,8,17
281,25,9,17
283,25,10,17
285,25,10,17
287,25,8,17
289,25,8,17
291,25,8,17
293,25,10,17
295,25,8,17
297,25,9,17
299,25,9,17
301,25,9,17
303,25,10,17
305,25,10,17
307,25,8,17
309,25,10,17
311,25,9,17
313,25,9,17
315,25,9,17
317,25,9,17
319,25,9,17
321,25,8,17
323,25,8,17
325,25,9,17
327,25,8,18
329,25,9,18
331,25,11,18
333,25,10,18
335,25,8,18
337,25,9,18
339,25,8,18
341,25,9,18
343,25,10,18
345,25,9,18
347,25,9,18
349,25,8,18
351,25,8,18
353,25,9,18
355,25,9,18
357,25,10,18
359,25,8,17
361,25,10,17
363,25,8,17
365,25,9,17
367,25,9,18
369,25,10,17
371,25,8,18
373,25,9,18
375,25,9,18
377,25,9,18
379,25,8,18
381,25,8,18
383,25,8,18
385,25,9,18
387,25,9,18
389,25,8,18
391,25,8,18
393,25,10,18
395,25,10,18
397,25,8,18
399,25,9,18
401,25,8,18
403,25,10,18
405,25,8,18
407,25,9,18
409,25,9,18
411,25,10,18
413,25,8,18
415,25,10,18
417,25,10,18
419,25,8,18
421,25,10,18
423,25,10,18
425,25,9,18
427,25,10,18
429,25,9,18
431,25,9,18
433,25,9,18
435,25,9,18
437,25,9,18
439,25,9,18
441,25,10,18
443,25,11,18
445,25,8,18
447,25,10,18
449,25,9,18
451,25,10,18
453,25,9,18
455,25,9,18
457,26,9,18
459,26,8,18
461,26,9,18
463,26,9,18
465,26,9,18
467,26,8,18
469,26,10,18
471,26,8,18
473,26,9,18
475,26,9,18
477,26,8,18
479,26,10,18
481,26,9,18
483,26,9,18
485,26,9,18
487,26,9,18
489,26,9,18
491,26,8,18
493,26,9,18
495,26,9,18
497,26,9,18
499,26,9,18
501,26,9,18
503,26,7,18
505,26,8,18
507,26,9,18
509,26,9,18
511,26,9,18
513,26,9,18
515,26,9,18
517,26,8,18
519,26,8,18
521,26,9,18
523,26,10,18
525,26,9,18
527,26,9,18
529,26,9,18
531,26,9,18
533,26,9,17
535,26,8,17
537,26,9,17
539,26,8,17
541,26,9,18
543,26,10,18
545,26,10,18
547,26,9,18
549,26,9,18
551,26,9,18
553,26,9,18
555,26,8,18
557,26,9,18
559,26,8,18
561,26,9,18
563,26,9,18
565,26,9,18
567,26,9,18
569,26,9,18
571,26,8,18
573,26,9,18
575,26,10,18
577,26,9,18
579,26,9,18
581,26,8,18
583,26,8,18
585,26,9,18
587,26,9,18
589,26,8,18
591,26,9,18
593,26,10,18
595,26,9,18
597,26,8,18
599,26,10,18
601,26,10,18
603,26,9,18
605,26,10,18
607,26,9,18
609,26,9,18
611,26,9,18
613,26,9,18
615,26,8,18
617,26,8,18
619,26,8,18
621,26,9,18
623,26,8,18
625,26,9,18
627,26,9,18
629,26,9,18
631,26,9,18
633,26,9,18
635,26,8,18
637,26,9,18
639,26,9,18
641,26,9,18
643,26,9,18
645,26,10,18
647,26,9,18
649,26,10,18
651,26,9,18
653,26,9,18
655,26,9,18
657,26,10,18
659,26,8,18
661,26,9,18
663,26,8,18
665,26,8,18
667,26,9,18
669,26,8,18
671,26,8,18
673,26,9,18
675,26,9,18
677,26,9,18
679,26,8,18
681,26,9,18
683,26,9,18
685,26,9,18
687,26,8,18
689,26,8,18
691,26,9,18
693,26,8,18
695,26,9,18
697,26,9,18
699,26,9,18
701,26,9,18
703,26,8,18
705,26,9,18
707,26,10,18
709,26,9,18
711,26,9,18
713,26,8,18
715,26,8,18
717,26,8,18
719,26,7,18
721,26,8,18
723,26,7,18
725,26,9,18
727,26,7,18
729,26,8,18
731,26,9,18
733,26,8,18
735,26,9,18
737,26,9,18
739,26,9,18
741,26,9,18
743,26,9,18
745,26,9,18
747,26,9,18
749,26,8,18
751,26,10,18
753,26,9,18
755,26,9,18
757,26,9,18
759,26,9,18
761,26,8,18
763,26,9,18
765,26,8,18
767,26,8,18
769,26,8,18
771,26,8,18
773,26,9,18
775,26,9,18
777,26,8,18
779,26,8,18
781,26,7,18
783,26,9,18
785,26,8,18
787,26,7,18
789,26,8,18
791,26,9,18
793,26,8,18
795,26,8,18
797,26,8,18
799,26,9,18
801,26,8,18
803,26,8,18
805,26,8,18
807,26,7,18
809,26,8,18
811,26,8,18
813,26,9,18
815,26,8,18
817,26,9,18
819,26,10,18
821,26,8,18
823,26,10,18
825,26,8,18
827,26,10,18
829,26,9,18
831,26,9,18
833,26,9,18
835,26,7,18
837,26,10,18
839,26,9,18
841,26,10,18
843,26,8,18
845,26,8,18
847,26,8,18
849,26,9,18
851,26,8,18
853,26,9,18
855,26,9,18
857,26,9,18
859,26,8,18
861,26,8,18
863,26,8,18
865,26,8,18
867,26,9,18
869,26,8,18
871,26,9,18
873,26,8,18
875,26,9,18
877,26,9,18
879,26,9,18
881,26,8,17
883,26,8,18
885,26,9,18
887,26,8,18
889,26,10,18
891,26,10,18
893,26,9,18
895,26,9,18
897,26,9,17
899,26,9,17
901,26,7,18
903,26,9,18
905,26,9,17
907,26,8,17
909,26,9,18
911,26,8,18
913,26,9,18
915,26,8,18
917,26,9,18
919,26,9,18
921,26,9,18
923,26,9,18
925,26,9,18
927,26,9,18
929,26,9,18
931,26,7,18
933,26,9,18
935,26,9,18
937,26,9,18
939,26,8,18
941,26,10,18
943,26,9,18
945,26,9,18
947,26,8,18
949,26,8,18
951,26,9,18
953,26,8,18
955,26,8,18
957,26,8,18
959,26,9,18
961,26,9,18
963,26,8,18
965,26,9,18
967,26,8,18
969,26,8,18
971,26,9,18
973,26,8,18
975,26,9,18
977,26,8,18
979,26,8,18
981,26,9,18
983,26,8,18
985,26,8,18
987,26,8,18
989,26,9,18
991,26,10,18
993,26,8,18
995,26,8,18
997,26,9,18
