Generation,Max Fitness, Min Fitness, Average Fitness
341,19,10,17
343,19,8,17
345,19,9,17
347,19,8,17
349,19,10,17
351,19,11,17
353,19,9,17
355,19,8,17
357,19,9,17
359,19,10,17
361,19,9,17
363,19,8,17
365,19,8,17
367,19,10,17
369,19,7,17
371,19,8,17
373,19,9,17
375,19,9,17
377,19,9,17
379,19,7,17
381,19,9,17
383,19,8,17
385,19,8,17
387,19,9,17
389,19,10,17
391,19,9,17
393,19,7,17
395,19,8,17
397,19,9,17
399,19,8,17
401,19,10,17
403,19,8,17
405,19,9,17
407,19,9,17
409,19,7,17
411,19,7,17
413,19,8,18
415,19,9,18
417,19,9,18
419,19,8,18
421,19,9,18
423,19,6,17
425,19,8,18
427,19,10,18
429,19,8,18
431,19,9,18
433,19,8,18
435,19,10,18
437,19,8,18
439,19,7,18
441,19,7,18
443,19,7,18
445,19,10,18
447,19,8,18
449,19,8,18
451,19,8,18
453,19,8,18
455,19,8,18
457,19,7,17
459,19,8,18
461,19,8,18
463,19,9,18
465,19,9,18
467,19,9,18
469,19,10,18
471,19,7,18
473,19,10,18
475,19,9,18
477,19,10,18
479,19,8,18
481,19,9,18
483,19,7,18
485,19,7,18
487,19,6,18
489,19,9,18
491,19,9,18
493,19,9,18
495,19,7,18
497,19,9,18
499,19,7,18
501,19,8,18
503,19,8,18
505,19,8,18
507,19,10,18
509,19,7,18
511,19,8,18
513,19,7,17
515,19,10,18
517,19,8,18
519,19,9,18
521,19,8,18
523,19,8,18
525,19,9,18
527,19,10,18
529,19,7,18
531,19,9,18
533,19,6,18
535,19,8,18
537,19,7,18
539,19,10,18
541,19,9,18
543,19,10,18
545,19,9,18
547,19,8,18
549,19,8,18
551,19,6,18
553,19,7,18
555,19,8,18
557,19,9,18
559,19,9,18
561,19,9,18
563,19,8,18
565,19,10,18
567,19,8,18
569,19,8,18
571,19,9,18
573,19,9,18
575,19,8,18
577,19,10,18
579,19,9,17
581,19,9,18
583,19,10,18
585,19,7,18
587,19,9,18
589,19,7,18
591,19,9,18
593,19,10,18
595,19,8,18
597,19,9,18
599,19,8,18
601,19,10,18
603,19,8,18
605,19,8,18
607,19,8,18
609,19,7,18
611,19,8,18
613,19,10,18
615,19,7,18
617,19,7,18
619,19,9,18
621,19,8,18
623,19,7,18
625,19,9,18
627,19,7,18
629,19,9,18
631,19,9,18
633,19,8,18
635,19,10,18
637,19,8,18
639,19,9,18
641,19,8,18
643,19,10,18
645,19,9,18
647,19,9,18
649,19,9,18
651,19,10,18
653,19,8,18
655,19,8,18
657,19,8,18
659,19,10,18
661,19,10,18
663,19,10,18
665,19,7,18
667,19,9,18
669,19,7,18
671,19,6,18
673,19,8,18
675,19,10,18
677,19,8,18
679,19,9,18
681,19,8,18
683,19,8,18
685,19,9,18
687,19,7,18
689,19,8,18
691,19,7,18
693,19,10,18
695,19,10,18
697,19,6,18
699,19,10,18
701,19,9,18
703,19,7,18
705,19,8,18
707,19,7,18
709,19,10,18
711,19,11,18
713,19,10,18
715,19,9,18
717,19,9,18
719,19,8,18
721,19,10,18
723,19,8,18
725,19,10,18
727,19,6,18
729,19,10,18
731,19,9,18
733,19,9,18
735,19,9,18
737,19,8,18
739,19,8,18
741,19,10,18
743,19,10,18
745,19,8,18
747,19,9,18
749,19,9,18
751,19,10,18
753,19,7,18
755,19,8,18
757,19,8,18
759,19,9,18
761,19,7,18
763,19,10,18
765,19,9,18
767,19,9,18
769,19,7,18
771,19,10,18
773,19,6,18
775,19,8,18
777,19,8,18
779,19,7,18
781,19,10,18
783,19,10,18
785,19,8,18
787,19,9,18
789,19,10,18
791,19,7,18
793,19,9,18
795,19,9,18
797,19,9,18
799,19,8,18
801,19,10,18
803,19,9,18
805,19,9,18
807,19,7,18
809,19,9,18
811,19,10,18
813,19,8,18
815,19,10,18
817,19,9,18
819,19,9,18
821,19,10,18
823,19,10,18
825,19,10,18
827,19,10,18
829,19,9,18
831,19,9,18
833,19,10,18
835,19,9,18
837,19,8,18
839,19,9,18
841,19,7,18
843,19,7,18
845,19,10,18
847,19,10,18
849,19,7,18
851,19,8,18
853,19,10,18
855,19,9,18
857,19,9,18
859,19,8,18
861,19,8,18
863,19,7,18
865,19,7,18
867,19,10,18
869,19,10,18
871,19,8,18
873,19,9,18
875,19,8,18
877,19,9,18
879,19,9,17
881,19,8,18
883,19,10,18
885,19,10,18
887,19,9,18
889,19,7,18
891,19,9,18
893,19,10,18
895,19,9,18
897,19,9,18
899,19,7,18
901,19,8,18
903,19,9,18
905,19,11,18
907,19,10,18
909,19,8,18
911,19,8,18
913,19,10,18
915,19,9,18
917,19,8,18
919,19,8,18
921,19,9,18
923,19,7,18
925,19,9,18
927,19,9,18
929,19,8,18
931,19,8,18
933,19,8,18
935,19,7,18
937,19,10,18
939,19,8,18
941,19,10,18
943,19,8,18
945,19,9,18
947,19,6,18
949,19,9,18
951,19,7,18
953,19,7,18
955,19,10,18
957,19,9,18
959,19,9,18
961,19,9,18
963,19,9,18
965,19,8,18
967,19,9,18
969,19,9,18
971,19,7,18
973,19,7,18
975,19,9,18
977,19,8,18
979,19,8,18
981,19,8,18
983,19,5,18
985,19,3,18
987,19,10,18
989,19,9,18
991,19,9,18
993,19,8,18
995,19,8,18
997,19,7,17
