Generation,Max Fitness, Min Fitness, Average Fitness
242,1124,719,1070
243,1124,676,1063
244,1125,732,1071
245,1125,710,1074
246,1125,853,1079
247,1125,700,1068
248,1126,680,1075
249,1126,738,1073
250,1129,702,1074
251,1129,716,1069
252,1129,798,1065
253,1129,785,1066
254,1129,732,1069
255,1130,708,1075
256,1131,722,1083
257,1131,708,1078
258,1131,738,1079
259,1131,727,1081
260,1131,721,1075
261,1131,740,1082
262,1133,732,1078
263,1133,631,1077
264,1133,722,1077
265,1133,722,1087
266,1133,781,1087
267,1134,740,1082
268,1136,723,1080
269,1138,710,1085
270,1138,718,1084
271,1141,740,1083
272,1141,815,1089
273,1141,765,1088
274,1141,739,1088
275,1141,847,1085
276,1141,802,1085
277,1141,688,1084
278,1141,700,1083
279,1142,722,1092
280,1143,709,1088
281,1143,896,1094
282,1143,642,1083
283,1143,673,1092
284,1143,773,1094
285,1143,740,1090
286,1145,725,1099
287,1145,778,1095
288,1145,740,1094
289,1145,748,1091
290,1145,735,1095
291,1145,829,1104
292,1145,740,1095
293,1146,712,1099
294,1146,721,1095
295,1146,740,1101
296,1146,740,1094
297,1146,718,1089
298,1146,740,1093
299,1146,746,1100
300,1146,666,1096
301,1148,746,1100
302,1148,740,1094
303,1148,787,1103
304,1148,789,1104
305,1148,815,1106
306,1148,724,1102
307,1149,799,1105
308,1149,852,1110
309,1149,691,1101
310,1149,724,1099
311,1149,731,1107
312,1149,730,1103
313,1149,713,1103
314,1149,796,1109
315,1150,738,1105
316,1150,819,1108
317,1150,656,1101
318,1150,618,1097
319,1150,661,1100
320,1150,722,1100
321,1150,664,1106
322,1151,803,1113
323,1151,739,1105
324,1151,714,1107
325,1151,733,1101
326,1151,723,1107
327,1151,738,1107
328,1151,754,1103
329,1151,733,1099
330,1151,665,1096
331,1152,799,1106
332,1152,720,1100
333,1152,751,1107
334,1152,740,1106
335,1152,665,1104
336,1152,717,1110
337,1152,884,1109
338,1152,652,1100
339,1152,738,1096
340,1152,712,1099
341,1152,655,1101
342,1152,725,1108
343,1152,628,1100
344,1152,666,1111
345,1152,740,1101
346,1152,740,1103
347,1152,740,1105
348,1152,742,1111
349,1152,740,1101
350,1152,723,1107
351,1152,740,1111
352,1152,734,1109
353,1152,734,1115
354,1152,704,1104
355,1152,796,1114
356,1152,680,1109
357,1152,881,1112
358,1152,719,1109
359,1152,798,1110
360,1152,740,1106
361,1152,724,1105
362,1152,740,1107
363,1152,740,1108
364,1152,738,1107
365,1152,695,1106
366,1152,828,1108
367,1152,740,1104
368,1152,672,1101
369,1152,740,1109
370,1152,726,1103
371,1152,722,1110
372,1152,784,1105
373,1152,740,1101
374,1152,729,1100
375,1152,804,1107
376,1152,778,1105
377,1152,740,1105
378,1152,679,1108
379,1152,726,1105
380,1152,789,1107
381,1152,723,1100
382,1152,638,1097
383,1152,638,1096
384,1152,734,1104
385,1152,693,1107
386,1152,724,1102
387,1152,732,1108
388,1152,740,1105
389,1152,689,1093
390,1152,751,1095
391,1152,709,1104
392,1152,769,1112
393,1152,721,1104
394,1152,873,1111
395,1152,717,1106
396,1152,680,1110
397,1152,617,1102
398,1152,679,1107
399,1152,723,1113
400,1152,740,1116
401,1152,675,1107
402,1152,797,1109
403,1152,651,1098
404,1152,765,1106
405,1152,781,1106
406,1152,716,1103
407,1152,729,1109
408,1152,810,1109
409,1152,730,1101
410,1152,661,1106
411,1152,738,1108
412,1152,740,1110
413,1152,805,1117
414,1152,738,1116
415,1152,740,1116
416,1152,795,1116
417,1152,720,1106
418,1152,583,1105
419,1152,754,1109
420,1152,646,1106
421,1152,718,1105
422,1152,740,1104
423,1152,725,1105
424,1152,715,1111
425,1152,758,1105
426,1152,797,1102
427,1152,726,1109
428,1152,745,1108
429,1152,729,1110
430,1152,701,1106
431,1152,705,1105
432,1152,694,1107
433,1152,689,1103
434,1152,805,1112
435,1152,740,1111
436,1152,821,1113
437,1152,845,1114
438,1152,695,1104
439,1152,736,1105
440,1152,651,1101
441,1152,740,1100
442,1152,774,1107
443,1152,690,1102
444,1152,762,1105
445,1152,694,1108
446,1152,740,1104
447,1152,827,1109
448,1152,697,1101
449,1152,716,1098
450,1152,735,1096
451,1152,702,1106
452,1152,740,1110
453,1152,749,1103
454,1152,617,1103
455,1152,738,1105
456,1152,775,1104
457,1152,814,1114
458,1152,705,1107
459,1152,739,1107
460,1152,734,1109
461,1152,601,1104
462,1152,702,1101
463,1152,705,1099
464,1152,838,1110
465,1152,747,1111
466,1152,632,1102
467,1152,681,1104
468,1152,723,1106
469,1152,680,1104
470,1152,728,1110
471,1152,818,1108
472,1152,716,1102
473,1152,710,1102
474,1152,745,1110
475,1152,731,1106
476,1152,651,1099
477,1152,728,1102
478,1152,675,1098
479,1152,802,1105
480,1152,688,1101
481,1152,703,1102
482,1152,683,1103
483,1152,720,1105
484,1152,720,1102
485,1152,632,1090
486,1152,654,1099
487,1152,728,1100
488,1152,689,1104
489,1152,836,1108
490,1152,740,1108
491,1152,740,1109
492,1153,740,1106
493,1153,739,1100
494,1153,715,1091
495,1153,740,1101
496,1153,771,1101
497,1153,699,1103
498,1153,812,1100
499,1153,660,1091
500,1153,740,1099
501,1153,820,1100
502,1153,801,1099
503,1153,731,1101
504,1153,740,1104
505,1153,727,1103
506,1153,710,1100
507,1153,760,1108
508,1153,807,1109
509,1153,749,1109
510,1153,869,1114
511,1153,832,1111
512,1153,619,1104
513,1153,712,1098
514,1153,740,1107
515,1153,738,1106
516,1153,727,1108
517,1153,755,1111
518,1153,681,1103
519,1153,639,1098
520,1153,672,1108
521,1153,730,1097
522,1153,752,1102
523,1153,840,1103
524,1153,882,1107
525,1153,908,1115
526,1153,708,1102
527,1153,779,1110
528,1153,877,1113
529,1153,916,1114
530,1153,730,1105
531,1153,759,1102
532,1153,715,1102
533,1153,702,1102
534,1153,743,1104
535,1153,647,1105
536,1153,700,1106
537,1153,721,1100
538,1153,722,1101
539,1153,915,1111
540,1153,850,1109
541,1153,774,1107
542,1153,899,1115
543,1153,740,1105
544,1153,687,1111
545,1153,740,1112
546,1153,779,1105
547,1153,765,1106
548,1153,754,1106
549,1153,740,1104
550,1153,717,1103
551,1153,740,1111
552,1153,812,1113
553,1153,742,1107
554,1153,804,1111
555,1153,650,1108
556,1153,735,1105
557,1153,690,1104
558,1153,725,1109
559,1153,858,1116
560,1153,705,1106
561,1153,732,1106
562,1153,728,1106
563,1153,705,1103
564,1153,825,1109
565,1153,695,1095
566,1153,744,1114
567,1153,731,1108
568,1153,700,1101
569,1153,740,1111
570,1153,589,1107
571,1153,728,1112
572,1153,740,1108
573,1153,740,1112
574,1153,779,1109
575,1153,711,1105
576,1153,670,1103
577,1153,698,1105
578,1153,693,1111
579,1153,737,1105
580,1153,712,1111
581,1153,689,1102
582,1153,679,1102
583,1153,697,1098
584,1153,739,1108
585,1154,701,1105
586,1154,738,1102
587,1154,715,1097
588,1154,667,1099
589,1154,740,1107
590,1154,686,1110
591,1154,740,1111
592,1154,820,1112
593,1154,670,1104
594,1154,701,1105
595,1154,732,1099
596,1154,722,1110
597,1155,832,1111
598,1155,645,1109
599,1155,840,1111
600,1155,692,1106
601,1155,723,1107
602,1155,700,1109
603,1155,696,1106
604,1155,706,1108
605,1155,744,1108
606,1155,696,1105
607,1155,730,1109
608,1155,718,1111
609,1155,714,1109
610,1156,619,1103
611,1156,710,1108
612,1156,750,1111
613,1156,600,1104
614,1156,738,1107
615,1156,739,1098
616,1156,740,1099
617,1156,740,1103
618,1156,815,1106
619,1156,809,1112
620,1156,670,1104
621,1156,646,1110
622,1157,667,1097
623,1157,740,1107
624,1158,750,1115
625,1158,740,1106
626,1158,742,1109
627,1158,701,1100
628,1158,748,1110
629,1158,739,1110
630,1159,740,1109
631,1159,700,1110
632,1159,807,1113
633,1159,729,1110
634,1159,805,1110
635,1159,694,1111
636,1160,713,1103
637,1160,681,1105
638,1160,710,1105
639,1160,712,1109
640,1161,688,1109
641,1161,766,1114
642,1161,687,1111
643,1161,741,1113
644,1161,751,1117
645,1161,759,1109
646,1162,734,1106
647,1162,746,1121
648,1163,864,1119
649,1163,691,1104
650,1166,740,1101
651,1166,813,1116
652,1166,740,1106
653,1166,812,1117
654,1166,637,1114
655,1166,721,1118
656,1166,688,1116
657,1166,665,1115
658,1168,837,1120
659,1168,667,1117
660,1168,722,1109
661,1168,705,1117
662,1168,728,1117
663,1168,740,1115
664,1168,692,1110
665,1168,654,1120
666,1168,795,1120
667,1168,713,1115
668,1169,728,1121
669,1169,740,1119
670,1169,692,1113
671,1169,716,1114
672,1169,740,1115
673,1172,736,1113
674,1172,757,1111
675,1172,695,1116
676,1173,642,1115
677,1173,798,1113
678,1173,746,1113
679,1173,711,1117
680,1173,734,1113
681,1173,740,1115
682,1173,705,1116
683,1173,740,1119
684,1174,740,1119
685,1174,593,1118
686,1174,785,1117
687,1174,712,1121
688,1174,722,1123
689,1174,678,1111
690,1175,748,1123
691,1175,619,1123
692,1175,705,1130
693,1176,669,1130
694,1176,745,1121
695,1176,681,1126
696,1176,754,1121
697,1176,841,1124
698,1176,655,1116
699,1176,722,1121
700,1176,624,1120
701,1176,721,1126
702,1176,740,1121
703,1176,660,1119
704,1176,673,1126
705,1178,721,1125
706,1178,718,1122
707,1178,755,1114
708,1178,695,1116
709,1178,723,1126
710,1178,730,1127
711,1178,607,1123
712,1178,727,1131
713,1178,730,1124
714,1178,740,1125
715,1178,646,1129
716,1178,763,1123
717,1179,726,1118
718,1179,704,1119
719,1180,604,1122
720,1181,698,1125
721,1181,684,1115
722,1181,744,1129
723,1181,802,1132
724,1182,864,1133
725,1185,740,1120
726,1185,740,1130
727,1185,740,1129
728,1185,636,1130
729,1185,718,1135
730,1185,695,1132
731,1185,699,1127
732,1185,696,1128
733,1185,850,1131
734,1185,686,1118
735,1185,731,1116
736,1185,716,1129
737,1185,722,1123
738,1185,740,1125
739,1185,756,1131
740,1185,727,1135
741,1185,730,1124
742,1185,625,1125
743,1185,741,1136
744,1186,739,1130
745,1186,740,1123
746,1186,690,1127
747,1186,734,1131
748,1186,888,1138
749,1186,705,1119
750,1186,710,1127
751,1186,843,1134
752,1186,776,1131
753,1186,819,1134
754,1186,789,1135
755,1186,716,1139
756,1187,801,1137
757,1187,679,1136
758,1187,741,1137
759,1187,715,1134
760,1188,688,1129
761,1188,661,1125
762,1188,732,1127
763,1188,830,1135
764,1188,825,1133
765,1188,741,1132
766,1188,679,1124
767,1188,842,1134
768,1188,725,1130
769,1188,689,1132
770,1188,636,1128
771,1188,837,1136
772,1188,836,1142
773,1189,808,1144
774,1189,789,1140
775,1189,710,1133
776,1189,723,1135
777,1189,734,1130
778,1189,715,1135
779,1189,705,1141
780,1189,676,1127
781,1189,661,1126
782,1189,724,1134
783,1189,643,1133
784,1191,705,1135
785,1191,724,1132
786,1191,740,1137
787,1192,740,1135
788,1192,911,1139
789,1192,651,1134
790,1192,782,1135
791,1192,767,1144
792,1192,722,1138
793,1197,718,1141
794,1197,673,1137
795,1197,840,1134
796,1197,730,1136
797,1197,754,1136
798,1200,726,1135
799,1200,816,1138
800,1200,716,1134
801,1200,794,1138
802,1200,794,1141
803,1200,733,1139
804,1200,740,1143
805,1201,704,1140
806,1201,675,1140
807,1201,726,1140
808,1201,863,1152
809,1201,655,1132
810,1201,740,1145
811,1201,669,1138
812,1201,740,1137
813,1201,689,1128
814,1201,721,1140
815,1201,727,1139
816,1201,668,1138
817,1201,740,1145
818,1201,716,1142
819,1202,728,1143
820,1202,662,1137
821,1202,738,1139
822,1202,717,1143
823,1205,664,1143
824,1205,624,1147
825,1206,677,1145
826,1206,833,1153
827,1206,734,1153
828,1206,740,1152
829,1206,633,1147
830,1206,712,1152
831,1206,639,1143
832,1206,697,1144
833,1206,684,1151
834,1206,708,1150
835,1208,740,1150
836,1208,740,1154
837,1208,734,1150
838,1208,824,1157
839,1208,674,1143
840,1208,709,1143
841,1208,740,1146
842,1208,725,1144
843,1208,740,1144
844,1208,739,1131
845,1208,660,1142
846,1208,713,1147
847,1208,733,1153
848,1208,815,1150
849,1208,681,1143
850,1208,737,1148
851,1208,669,1145
852,1208,723,1145
853,1208,631,1148
854,1208,819,1149
855,1208,730,1136
856,1208,727,1138
857,1208,733,1140
858,1208,651,1139
859,1208,662,1141
860,1208,810,1144
861,1208,651,1134
862,1208,694,1143
863,1208,740,1144
864,1208,725,1146
865,1208,737,1144
866,1208,842,1144
867,1208,677,1140
868,1208,524,1148
869,1208,824,1147
870,1208,650,1139
871,1208,740,1148
872,1208,898,1157
873,1208,813,1143
874,1208,933,1153
875,1208,727,1150
876,1208,832,1159
877,1208,621,1144
878,1208,731,1142
879,1208,795,1142
880,1208,669,1150
881,1208,704,1154
882,1208,819,1146
883,1208,740,1146
884,1208,723,1146
885,1208,706,1150
886,1208,740,1148
887,1208,671,1145
888,1208,786,1151
889,1208,667,1156
890,1209,693,1148
891,1209,728,1156
892,1209,730,1151
893,1209,824,1152
894,1209,855,1157
895,1209,692,1154
896,1209,841,1161
897,1209,740,1161
898,1209,824,1160
899,1209,735,1156
900,1209,809,1165
901,1209,763,1158
902,1209,673,1157
903,1209,740,1156
904,1209,829,1164
905,1209,739,1161
906,1209,684,1161
907,1209,724,1161
908,1209,696,1153
909,1209,718,1153
910,1209,756,1154
911,1209,740,1160
912,1209,835,1163
913,1209,727,1152
914,1209,744,1152
915,1209,740,1156
916,1209,731,1147
917,1209,740,1159
918,1211,762,1162
919,1211,680,1160
920,1211,692,1138
921,1211,740,1151
922,1211,810,1160
923,1211,726,1152
924,1211,725,1153
925,1211,836,1158
926,1211,829,1147
927,1211,710,1157
928,1211,740,1154
929,1211,743,1153
930,1211,724,1157
931,1211,740,1157
932,1211,733,1156
933,1211,821,1161
934,1211,861,1167
935,1211,691,1153
936,1211,682,1155
937,1211,715,1161
938,1211,824,1165
939,1211,666,1161
940,1211,955,1170
941,1211,703,1160
942,1211,737,1158
943,1211,740,1162
944,1211,691,1154
945,1212,733,1154
946,1212,739,1160
947,1212,740,1152
948,1212,740,1156
949,1212,740,1158
950,1212,739,1163
951,1212,740,1162
952,1212,682,1164
953,1212,722,1167
954,1212,795,1163
955,1212,689,1170
956,1212,665,1161
957,1212,695,1163
958,1212,740,1161
959,1212,718,1160
960,1212,747,1154
961,1212,760,1165
962,1212,812,1158
963,1212,667,1151
964,1212,725,1157
965,1212,639,1145
966,1212,728,1158
967,1212,731,1161
968,1212,649,1154
969,1212,872,1157
970,1213,860,1159
971,1213,737,1159
972,1213,740,1161
973,1213,740,1160
974,1213,628,1161
975,1213,679,1158
976,1213,740,1162
977,1213,720,1160
978,1213,764,1159
979,1213,797,1163
980,1214,740,1157
981,1214,820,1156
982,1214,722,1157
983,1214,702,1155
984,1214,691,1156
985,1214,593,1158
986,1214,736,1167
987,1214,740,1170
988,1214,720,1167
989,1214,740,1157
990,1214,646,1151
991,1214,750,1166
992,1214,833,1162
993,1214,700,1163
994,1214,876,1174
995,1214,705,1161
996,1214,737,1156
997,1214,699,1150
998,1214,710,1159
