Generation,Max Fitness, Min Fitness, Average Fitness
1,4,0,2
2,5,0,2
3,5,0,2
4,5,0,3
5,5,0,3
6,5,1,3
7,5,0,3
8,6,1,3
9,6,0,3
10,6,1,3
11,7,1,3
12,7,1,3
13,8,1,3
14,8,0,4
15,9,1,4
16,9,1,4
17,9,1,4
18,10,1,5
19,11,1,5
20,12,1,5
21,14,2,6
22,15,2,7
23,16,2,7
24,17,3,8
25,18,3,9
26,19,3,10
27,21,3,10
28,22,4,11
29,22,3,12
30,24,5,14
31,26,7,15
32,29,6,16
33,30,6,18
34,32,10,19
35,35,9,20
36,36,10,21
37,38,10,23
38,38,11,25
39,38,12,27
40,40,12,29
41,41,13,30
42,41,18,32
43,43,14,34
44,43,16,35
45,43,17,36
46,43,18,37
47,44,17,37
48,45,22,38
49,45,19,38
50,45,22,39
51,45,20,39
52,45,21,40
53,45,26,40
54,46,23,40
55,46,24,40
56,46,25,41
57,46,25,41
58,46,24,41
59,46,26,42
60,46,26,42
61,46,21,42
62,46,25,42
63,47,26,43
64,47,24,43
65,47,28,44
66,47,25,44
67,47,24,45
68,47,29,45
69,47,30,45
70,47,22,45
71,47,30,45
72,47,27,45
73,47,28,45
74,47,28,46
75,48,29,46
76,48,28,46
77,48,26,46
78,48,26,46
79,48,26,46
80,48,27,46
81,49,24,46
82,49,27,46
83,49,25,47
84,49,26,47
85,49,26,47
86,49,29,47
87,49,28,47
88,49,28,47
89,49,30,47
90,50,32,47
91,50,30,47
92,50,30,47
93,50,33,48
94,50,30,48
95,50,28,48
96,50,28,48
97,50,31,48
98,50,27,48
99,50,26,48
100,50,24,48
101,50,26,48
102,50,30,48
103,51,26,49
104,51,30,49
105,51,32,49
106,51,30,49
107,51,34,49
108,51,26,49
109,51,23,49
110,51,32,49
111,51,31,49
112,51,33,49
113,51,30,49
114,51,30,50
115,51,32,50
116,51,27,50
117,51,33,50
118,51,25,50
119,51,32,50
120,51,35,50
121,51,33,50
122,51,29,50
123,51,30,50
124,51,26,50
125,51,30,50
126,51,26,50
127,51,28,50
128,51,31,50
129,51,28,50
130,51,26,50
131,51,26,50
132,51,34,50
133,51,28,50
134,51,28,50
135,51,28,50
136,51,24,50
137,51,30,50
138,51,33,50
139,51,31,50
140,51,32,50
141,51,31,50
142,51,38,50
