Generation,Max Fitness, Min Fitness, Average Fitness
1,10,0,3
2,14,0,4
3,18,0,5
4,23,0,6
5,25,0,6
6,25,0,7
7,29,0,8
8,30,0,8
9,31,0,8
10,32,0,8
11,32,0,9
12,33,0,9
13,33,0,9
14,34,0,9
15,35,0,9
16,35,1,9
17,35,0,9
18,35,0,9
19,37,0,9
20,38,0,9
21,38,0,9
22,38,0,9
23,39,0,9
24,39,0,9
25,40,0,9
26,41,0,9
27,41,0,10
28,41,0,10
29,41,0,10
30,41,0,10
31,41,0,10
32,41,0,10
33,41,0,10
34,41,0,10
35,41,0,10
36,41,0,10
37,41,0,9
38,41,0,9
39,41,0,9
40,41,0,9
41,41,0,9
42,41,0,9
43,41,0,9
44,41,0,9
45,41,0,9
46,41,0,9
47,41,0,9
48,41,0,9
49,41,0,9
50,41,0,9
51,41,0,9
52,41,0,9
53,41,0,9
54,41,0,9
55,41,0,9
56,42,0,10
57,42,0,10
58,42,0,10
59,42,0,10
60,42,0,10
61,42,0,10
62,42,0,10
63,42,0,10
64,43,0,9
65,43,0,10
66,43,1,9
67,43,0,9
68,43,0,9
69,43,1,9
70,43,0,10
71,43,0,10
72,43,0,10
73,43,0,9
74,43,1,10
75,43,0,10
76,43,0,9
77,43,0,10
78,43,0,9
79,43,0,9
80,43,0,10
81,43,1,9
82,43,0,9
83,43,0,9
84,43,0,9
85,43,0,9
86,43,0,9
87,43,0,10
88,43,0,9
89,43,0,9
90,43,0,9
91,43,1,9
92,43,0,9
93,43,0,9
94,43,0,9
95,43,0,9
96,43,0,10
97,43,0,10
98,43,0,9
99,43,0,9
100,43,0,9
101,43,0,9
102,43,0,9
103,43,0,9
104,43,0,9
105,43,0,9
106,43,0,9
107,43,0,9
108,43,0,9
109,43,0,9
110,43,0,10
111,43,0,10
112,43,0,10
113,43,0,9
114,43,0,9
115,43,0,9
116,43,0,9
117,43,0,9
118,43,0,9
119,43,0,10
120,43,0,9
121,43,0,9
122,43,0,9
123,43,0,9
124,43,0,9
125,43,0,10
126,43,0,9
127,43,0,9
128,43,0,9
129,43,1,10
130,43,0,10
131,43,0,9
132,43,0,9
133,43,0,10
134,43,0,10
135,43,0,9
136,43,0,9
137,43,0,9
138,43,0,9
139,43,0,9
140,43,0,9
141,43,0,9
142,43,0,9
143,43,1,9
144,43,0,10
145,43,0,10
146,43,1,10
147,43,0,10
148,43,0,10
149,43,1,10
150,43,0,10
151,43,0,9
152,43,0,10
153,43,1,10
154,43,0,10
155,43,0,10
156,43,0,10
157,43,1,10
158,43,0,9
159,43,0,9
160,43,0,10
161,43,1,10
162,43,0,9
163,43,0,10
164,43,0,10
165,43,0,9
166,43,0,9
167,43,0,9
168,43,0,9
169,43,0,10
170,43,1,10
171,43,0,9
172,43,0,10
173,43,0,10
174,43,0,9
175,43,0,10
176,43,0,10
177,43,0,10
178,43,0,10
179,43,0,10
180,43,0,9
181,43,0,9
182,43,0,10
183,43,0,10
184,43,0,9
185,43,0,9
186,43,0,9
187,43,0,10
188,43,0,9
189,43,0,9
190,43,0,9
191,43,0,9
192,43,0,9
193,43,0,9
194,43,0,9
195,43,0,9
196,43,0,9
197,43,0,9
198,43,0,10
199,43,0,9
200,43,0,9
201,43,0,10
202,43,0,9
203,43,0,9
204,43,0,9
205,43,0,10
206,43,0,10
207,43,0,10
208,43,0,10
209,43,0,10
210,43,0,10
211,43,0,9
212,43,0,9
213,43,0,9
214,43,0,9
215,43,0,10
216,43,0,9
217,43,0,9
218,43,0,9
219,43,0,9
220,43,1,9
221,43,0,9
222,43,0,10
223,43,0,10
224,43,0,9
225,43,0,9
226,43,0,9
227,43,0,9
228,43,0,9
229,43,0,9
230,43,1,9
231,43,0,9
232,43,0,9
233,43,0,9
234,43,0,9
235,43,0,9
236,43,0,9
237,43,0,9
238,43,0,9
239,43,0,10
240,43,0,9
241,43,0,9
242,43,0,9
243,43,0,9
244,43,0,9
245,43,0,9
246,43,1,9
247,43,0,10
248,43,0,10
249,43,0,9
250,43,0,9
251,43,0,10
252,43,0,10
253,43,0,10
254,43,0,10
255,43,0,9
256,43,0,10
257,43,0,9
258,43,0,10
259,43,0,9
260,43,0,9
261,43,0,10
262,43,0,10
263,43,0,10
264,43,0,10
265,43,1,9
266,43,0,10
267,43,0,10
268,43,0,9
269,43,0,9
270,43,0,9
271,43,0,9
272,43,0,9
273,43,1,9
274,43,0,9
275,43,0,9
276,43,0,9
277,43,0,9
278,43,0,10
279,43,1,10
280,43,0,9
281,43,0,9
282,43,0,9
283,43,0,9
284,43,0,9
285,43,0,9
286,43,0,9
287,43,0,9
288,43,0,9
289,43,0,9
290,43,0,9
291,43,0,10
292,43,0,9
293,43,0,10
294,43,0,10
295,43,0,9
296,43,0,9
297,43,0,10
298,43,0,10
299,43,0,10
300,43,0,9
301,43,1,10
302,43,0,9
303,43,0,10
304,43,0,10
305,43,0,10
306,43,0,9
307,43,0,9
308,43,0,10
309,43,0,9
310,43,0,9
311,43,0,9
312,43,0,9
313,43,0,10
314,43,0,9
315,43,0,10
316,43,0,9
317,43,0,9
318,43,0,9
319,43,0,10
320,43,0,9
321,43,0,9
322,43,0,10
323,43,0,9
324,43,0,10
325,43,0,9
326,43,1,9
327,43,0,10
328,43,0,9
329,43,0,9
330,43,0,9
331,43,0,9
332,43,1,9
333,43,0,9
334,43,0,9
335,43,0,9
336,43,0,9
337,43,0,9
338,43,0,9
339,43,0,9
340,43,0,9
341,43,1,9
342,43,0,9
343,43,0,9
344,43,0,9
345,43,0,9
346,43,0,9
347,43,0,9
348,43,0,9
349,43,0,9
350,43,0,9
351,43,0,10
352,43,0,10
353,43,1,10
354,43,0,9
355,43,0,9
356,43,0,9
357,43,0,9
358,43,0,10
359,43,0,10
360,43,0,9
361,43,0,9
362,43,0,9
363,43,0,10
364,43,0,9
365,43,0,9
366,43,0,10
367,43,0,9
368,43,0,9
369,43,0,9
370,43,0,9
371,43,0,9
372,43,0,9
373,43,0,10
374,43,1,10
375,43,0,9
376,43,0,9
377,43,0,9
378,43,0,10
379,43,0,10
380,43,0,10
381,43,0,10
382,43,0,10
383,43,0,9
384,43,0,9
385,43,0,9
386,43,0,9
387,43,1,10
388,43,0,9
389,43,0,9
390,43,0,9
391,43,0,9
392,43,0,9
393,43,0,9
394,43,0,10
395,43,0,9
396,43,0,9
397,43,0,9
398,43,0,10
399,43,0,10
400,43,0,10
401,43,0,10
402,43,0,9
403,43,0,9
404,43,0,9
405,43,0,9
406,43,0,9
407,43,0,9
408,43,0,9
409,43,0,10
410,43,0,10
411,43,1,9
412,43,0,9
