Generation,Max Fitness, Min Fitness, Average Fitness
1,6,1,3
2,6,1,3
3,7,2,4
4,7,2,4
5,7,2,4
6,8,2,4
7,8,3,5
8,8,2,5
9,8,3,5
10,10,3,6
11,11,3,6
12,11,4,6
13,12,4,7
14,12,4,8
15,14,4,8
16,14,5,9
17,16,5,10
18,19,5,10
19,20,6,11
20,20,6,12
21,20,8,13
22,22,8,14
23,23,7,15
24,24,10,15
25,25,9,16
26,26,10,17
27,27,10,18
28,28,13,19
29,29,13,20
30,30,12,21
31,31,9,23
32,32,14,23
33,33,13,25
34,34,15,25
35,35,15,26
36,36,11,26
37,37,15,27
38,37,14,29
39,37,14,29
40,38,17,30
41,38,20,31
42,39,20,31
43,40,17,31
44,40,16,32
45,41,17,32
46,41,17,33
47,41,19,34
48,41,23,34
49,41,21,34
50,41,20,35
51,42,18,35
52,42,20,36
53,42,21,36
54,43,22,36
55,43,23,37
56,43,22,37
57,44,26,38
58,44,24,39
59,44,21,39
60,45,24,40
61,45,24,40
62,45,28,41
63,45,24,41
64,45,27,41
65,45,27,41
66,45,18,41
67,46,24,41
68,46,24,41
69,46,24,42
70,46,27,42
71,46,26,42
72,46,28,42
73,46,27,42
74,46,28,42
75,46,24,42
76,46,23,42
77,47,29,42
78,47,24,42
79,47,27,43
80,47,23,43
81,48,24,42
82,48,30,43
83,48,29,43
84,48,24,43
85,49,29,44
86,49,33,44
87,49,29,44
88,49,30,44
89,49,25,44
90,49,27,44
91,49,27,45
92,49,32,45
93,49,24,45
94,49,27,45
95,49,27,45
96,49,30,45
97,49,29,45
98,49,29,45
99,49,36,45
100,49,25,45
101,49,31,45
102,49,28,45
103,49,29,46
104,49,32,45
105,50,31,45
106,50,26,45
107,50,25,46
108,50,26,45
109,50,25,46
110,50,31,46
111,50,26,46
112,50,29,46
113,50,32,47
114,50,25,46
115,50,26,46
116,50,32,47
117,50,26,46
118,51,29,46
119,51,28,46
120,51,25,45
121,51,31,47
122,51,29,46
123,51,32,47
124,51,30,47
125,51,28,47
126,51,29,47
127,51,26,47
128,51,28,47
129,51,34,47
130,51,33,47
131,51,29,47
132,51,23,47
133,51,26,47
134,52,29,47
135,52,30,47
136,52,25,47
137,52,33,47
138,52,28,47
139,52,27,47
140,52,30,47
141,52,26,47
142,52,27,47
143,52,28,47
144,52,33,47
145,52,37,48
146,52,32,47
147,52,29,47
148,52,29,47
149,52,27,47
150,52,28,47
151,52,26,47
152,52,31,47
153,52,29,47
154,52,32,47
155,52,25,48
156,52,30,47
157,52,26,47
158,52,30,48
159,52,34,48
160,52,32,48
161,52,28,48
162,52,28,48
163,52,34,48
164,52,24,48
165,52,28,47
166,52,34,48
167,52,30,48
168,52,27,48
169,52,26,48
170,52,27,48
171,52,28,48
172,52,29,48
173,52,30,48
174,52,28,48
175,52,28,48
176,52,31,48
177,52,31,48
178,52,32,48
179,52,30,48
180,52,30,49
181,52,30,49
182,52,30,49
183,52,35,49
184,52,30,48
185,52,35,48
186,52,35,48
187,52,31,49
188,52,32,48
189,52,25,48
190,52,30,48
191,52,32,48
192,52,31,49
193,52,27,49
194,52,31,49
195,52,30,49
196,52,33,49
197,52,34,48
198,52,30,48
199,52,29,48
200,52,34,48
201,52,33,49
202,52,28,48
203,52,32,48
204,52,30,48
205,52,35,48
206,52,33,49
207,52,32,48
208,52,20,48
209,52,33,48
210,52,29,48
211,52,32,48
212,52,31,48
213,52,30,48
214,52,33,48
215,52,30,48
216,52,28,48
217,52,26,48
218,52,32,48
219,52,32,48
220,52,31,48
221,52,29,49
222,53,31,49
223,53,32,49
224,53,32,48
225,53,35,49
226,53,30,49
227,53,35,48
228,53,35,49
229,53,32,49
230,53,31,48
231,53,30,48
232,53,22,48
233,53,32,48
234,53,27,48
235,53,32,49
236,53,31,48
237,53,27,48
238,53,34,49
239,53,34,49
240,53,33,49
241,53,28,48
242,53,31,49
243,53,26,48
244,53,28,48
245,53,28,48
246,53,25,48
247,53,30,48
248,53,33,49
249,53,33,49
250,53,35,49
251,53,32,49
252,53,25,48
253,53,29,48
254,53,32,48
255,53,32,48
256,53,25,48
257,53,25,48
258,53,31,49
259,53,28,49
260,53,31,48
261,53,27,49
262,53,30,49
263,53,30,49
264,53,31,48
265,53,27,48
266,53,27,48
267,53,32,49
268,53,26,48
269,53,27,48
270,53,32,49
271,53,32,48
272,53,34,49
273,53,27,49
274,53,26,48
275,53,27,48
276,53,28,48
277,53,25,49
278,53,27,49
279,53,27,49
280,53,32,49
281,53,27,49
282,53,33,50
283,53,32,50
284,53,25,49
285,53,35,49
286,53,30,49
287,53,31,50
288,53,29,49
289,54,29,50
290,54,28,50
291,54,29,49
292,54,27,49
293,54,31,49
294,54,27,50
295,54,27,49
296,54,30,49
297,54,24,50
298,54,31,50
299,54,30,50
300,54,31,50
301,54,28,50
302,54,30,50
303,54,34,50
304,54,26,50
305,54,27,50
306,54,33,50
307,54,29,50
308,54,27,50
309,54,30,50
310,54,30,50
311,54,27,50
312,54,31,50
313,54,30,50
314,54,29,50
315,54,32,51
316,54,33,50
317,54,28,50
318,54,30,50
319,54,35,50
320,54,30,50
321,54,29,49
322,54,30,50
323,54,28,50
324,54,29,50
325,54,32,50
326,54,31,50
327,54,32,50
328,54,32,50
329,54,28,50
330,54,30,50
331,54,31,50
332,54,28,50
333,54,34,50
334,54,26,50
335,54,31,50
336,54,31,50
337,54,31,49
338,54,29,50
339,54,32,50
340,54,32,49
341,54,30,50
342,54,34,50
343,54,32,50
344,54,25,50
345,54,32,50
346,54,26,50
347,54,23,51
348,54,33,50
349,54,26,50
350,54,30,50
351,54,32,50
352,54,36,51
353,54,30,50
354,54,32,50
355,54,29,51
356,54,28,50
357,54,33,50
358,54,30,50
359,54,30,50
360,54,30,50
361,54,29,50
362,54,32,51
363,54,29,51
364,54,28,51
365,54,30,51
366,54,29,51
367,54,32,51
368,54,32,51
369,54,32,51
370,54,29,51
371,54,35,51
372,54,25,52
373,54,27,51
374,54,33,51
375,54,27,51
376,55,27,50
377,55,25,50
378,55,27,51
379,55,26,51
380,55,31,51
381,55,29,50
382,55,32,50
383,55,30,51
384,55,33,51
385,55,33,51
386,55,29,51
387,55,27,51
388,55,36,51
389,55,26,51
390,55,26,51
391,55,30,51
392,55,24,51
393,55,30,51
394,55,28,51
395,55,25,52
396,55,29,51
397,55,32,52
398,55,30,51
399,55,28,51
400,55,29,51
401,55,36,51
402,55,26,51
403,55,28,51
404,55,36,52
405,55,32,52
406,55,34,52
407,55,29,51
408,55,21,51
409,55,32,51
410,55,31,51
411,55,25,51
412,55,33,51
413,55,38,51
414,55,32,51
415,55,28,51
416,55,35,52
417,55,34,51
418,55,29,51
419,55,35,51
420,55,27,51
421,55,34,52
422,55,34,52
423,55,25,51
424,55,29,51
425,55,30,52
426,55,35,51
427,55,29,51
428,55,30,51
429,55,32,52
430,55,26,51
431,55,29,52
432,55,28,51
433,56,34,52
434,56,32,51
435,56,33,51
436,56,28,51
437,56,29,51
438,56,32,51
439,56,30,52
440,56,25,51
441,56,26,51
442,56,29,52
443,56,34,51
444,56,32,51
445,56,30,51
446,56,30,51
447,56,30,51
448,56,28,50
449,56,31,51
450,56,26,51
451,56,31,51
452,56,30,52
453,56,34,51
454,56,33,51
455,56,29,51
456,56,32,51
457,56,26,51
458,56,26,51
459,56,34,51
460,56,32,52
461,56,32,52
462,56,26,51
463,56,28,51
464,56,34,51
465,56,31,51
466,56,26,50
467,56,30,51
468,56,27,51
469,56,26,50
470,56,29,51
471,56,30,51
472,56,25,51
473,56,34,51
474,56,32,51
475,56,30,52
476,56,36,52
477,56,33,52
478,56,31,51
479,56,30,52
480,56,27,52
481,56,34,51
482,56,32,52
483,56,28,51
484,56,31,52
485,56,23,51
486,56,26,51
487,56,25,51
488,56,34,52
489,56,27,51
490,56,29,52
491,56,34,52
492,56,31,51
493,56,28,51
494,56,31,51
495,56,31,52
496,56,32,51
497,56,30,51
498,56,27,51
499,56,22,52
500,56,33,52
501,56,29,52
502,56,35,52
503,56,33,51
504,56,30,51
505,56,33,52
506,56,33,51
507,56,32,51
508,56,30,51
509,56,30,52
510,56,26,51
511,56,30,52
512,56,28,51
513,56,26,51
514,56,33,51
515,56,31,51
516,56,32,51
517,56,28,51
518,56,33,51
519,56,26,51
520,56,29,51
521,56,29,51
