Generation,Max Fitness, Min Fitness, Average Fitness
1,5,0,2
2,6,0,2
3,6,0,3
4,7,0,3
5,7,0,3
6,9,1,3
7,10,0,4
8,11,0,4
9,12,0,4
10,14,0,5
11,15,0,5
12,16,1,6
13,19,0,7
14,21,1,7
15,24,0,8
16,27,1,9
17,29,2,10
18,31,1,12
19,32,1,13
20,33,2,14
21,36,2,16
22,40,3,17
23,41,2,19
24,42,3,20
25,45,5,22
26,46,3,24
27,46,3,26
28,46,5,27
29,46,4,28
30,46,5,30
31,46,6,31
32,46,6,32
33,46,7,33
34,46,8,34
35,46,8,34
36,46,9,35
37,47,6,36
38,47,7,36
39,47,11,37
40,47,8,37
41,48,13,37
42,49,12,38
43,49,10,38
44,49,10,37
45,49,7,38
46,49,10,38
47,49,9,38
48,49,10,38
49,49,11,38
50,49,10,38
51,50,10,38
52,50,8,39
53,50,12,39
54,50,10,39
55,50,12,40
56,50,9,40
57,50,8,39
58,50,11,40
59,50,9,40
60,50,14,40
61,50,8,40
62,50,11,40
63,50,13,41
64,50,13,41
65,50,10,41
66,50,9,41
67,50,6,41
68,50,12,42
69,50,12,42
70,51,13,42
71,51,14,42
72,51,11,42
73,51,8,42
74,51,12,42
75,51,13,42
76,51,10,42
77,52,7,42
78,52,12,42
79,52,9,42
80,52,13,42
81,52,15,42
82,52,11,42
83,52,12,42
84,52,9,42
85,52,14,42
86,52,11,42
87,52,9,43
88,52,10,42
89,52,10,42
90,52,14,42
91,52,10,43
92,52,15,42
93,52,16,42
94,52,14,42
95,52,10,42
96,52,12,43
97,52,11,42
98,52,12,43
99,52,10,43
100,52,11,43
101,52,13,42
102,52,10,43
103,52,14,43
104,52,12,43
105,52,14,43
106,52,11,43
107,52,11,43
108,52,9,43
109,52,16,43
110,52,10,43
111,52,10,44
112,52,10,43
113,52,12,44
114,52,12,44
115,52,14,44
116,52,14,44
117,52,8,43
118,52,11,44
119,52,12,44
120,52,15,43
121,52,12,43
122,52,15,44
123,52,14,44
124,52,8,44
125,52,12,44
126,52,14,43
127,52,13,43
128,52,11,43
129,52,11,44
130,52,12,44
131,52,14,43
132,52,9,44
133,52,12,44
134,52,14,44
135,52,8,44
136,52,10,43
137,52,8,43
138,52,12,43
139,52,12,43
140,52,12,44
141,52,10,44
142,52,9,43
143,52,12,44
144,52,12,44
145,52,11,44
146,52,11,43
147,52,13,43
148,52,12,43
149,52,10,43
150,52,14,43
151,52,10,43
152,52,11,44
153,52,7,43
154,52,12,43
155,52,12,43
156,52,9,43
157,52,12,43
158,52,14,43
159,52,12,43
160,52,13,44
161,52,12,44
162,52,12,44
163,52,12,44
164,52,11,44
165,52,16,43
166,52,13,43
167,52,8,43
168,52,13,44
169,52,13,44
170,52,14,44
171,52,11,44
172,52,13,43
173,52,5,43
174,52,10,43
175,52,11,43
176,52,11,43
177,52,11,43
178,52,14,43
179,52,12,43
180,52,9,43
181,52,13,44
182,52,12,43
183,52,11,44
184,52,12,44
185,52,9,44
186,52,13,44
187,52,13,44
188,52,10,44
189,52,13,44
190,52,10,44
191,52,14,44
192,52,11,44
193,52,14,44
194,52,11,44
195,52,16,43
196,52,10,43
197,52,12,43
198,52,10,43
199,52,12,44
200,52,14,44
201,52,13,44
202,52,10,44
203,52,11,44
204,52,8,44
205,52,10,44
206,52,14,44
207,52,13,44
208,52,14,44
209,52,11,44
210,52,9,44
211,52,8,43
212,52,10,43
213,52,14,43
214,52,12,43
215,52,14,43
216,52,12,44
217,52,10,44
218,52,12,44
219,52,13,44
220,52,11,44
221,52,14,44
222,52,12,44
223,52,15,44
224,52,12,44
225,52,12,44
226,52,14,44
227,52,9,44
228,52,12,44
229,52,10,44
230,52,13,43
231,52,12,43
232,52,10,44
233,52,14,44
234,52,12,43
235,52,12,43
236,52,8,44
237,52,12,44
238,52,14,44
239,52,9,44
240,52,13,44
241,52,12,44
242,52,11,44
243,52,13,43
244,52,13,44
245,52,11,43
246,52,10,44
247,52,9,44
248,52,12,44
249,52,14,44
250,52,14,44
251,52,11,43
252,52,10,44
253,52,12,43
254,52,14,43
255,52,11,43
256,52,9,44
257,52,14,44
258,52,11,43
259,52,12,44
260,52,8,43
261,52,10,44
262,52,13,44
263,52,11,44
264,52,12,44
265,52,13,44
266,52,13,44
267,52,12,44
268,52,14,44
269,52,10,44
270,52,13,44
271,52,14,44
272,52,12,44
273,52,16,44
274,52,10,44
275,52,12,43
276,52,9,44
277,52,12,43
278,52,10,44
279,52,12,44
280,52,8,43
281,52,12,43
282,52,10,43
283,52,10,43
284,52,12,44
285,52,13,43
286,52,14,44
287,52,9,44
288,52,10,43
289,52,12,43
290,52,10,43
291,52,12,43
292,52,11,44
293,52,14,44
294,52,12,44
295,52,11,44
296,52,8,44
297,52,12,44
298,52,11,44
299,52,15,44
300,52,11,43
301,52,13,43
302,52,11,43
303,52,12,44
304,52,11,44
305,52,10,43
306,52,11,43
307,52,10,44
308,52,8,43
309,52,16,44
310,52,11,43
311,52,12,43
312,52,9,43
313,52,13,44
314,52,14,43
315,52,9,44
316,52,13,43
317,52,12,44
318,52,9,44
319,52,13,44
320,52,16,44
321,52,14,44
322,52,14,44
323,52,11,43
324,52,12,43
325,52,12,44
326,52,10,44
327,52,10,44
328,52,10,44
329,52,12,44
330,52,14,44
331,52,11,44
332,52,11,44
333,52,13,44
334,52,12,44
335,52,14,44
336,52,13,44
337,52,13,44
338,52,14,44
339,52,14,44
340,52,11,43
341,52,9,43
342,52,12,43
343,52,14,44
344,52,12,44
345,52,13,44
346,52,11,44
347,52,13,44
348,52,9,44
349,52,13,44
350,52,14,43
351,52,12,44
352,52,12,44
353,52,10,44
354,52,9,43
355,52,12,43
356,52,15,43
357,52,12,44
358,52,10,44
359,52,9,44
360,52,11,44
361,52,9,44
362,52,13,43
363,52,10,43
364,52,8,44
365,52,11,44
366,52,10,44
367,52,8,44
368,52,12,44
369,52,14,44
370,52,10,44
371,52,13,44
372,52,12,44
373,52,15,44
374,52,14,44
375,52,13,44
376,52,11,43
377,52,12,44
378,52,12,44
379,52,12,44
380,52,12,44
381,52,11,44
382,52,9,44
383,52,14,44
384,52,14,44
385,52,13,44
386,52,12,44
387,52,11,44
388,52,13,44
389,52,13,44
390,52,12,44
391,52,15,44
392,52,8,44
393,52,11,44
394,52,13,44
395,52,11,44
396,52,10,44
397,52,14,44
398,52,13,44
399,52,9,44
400,52,10,44
401,52,13,44
402,52,12,43
403,52,8,43
404,52,12,44
405,52,14,44
406,52,10,43
407,52,13,43
408,52,13,44
409,52,14,44
410,52,12,44
411,52,10,44
412,52,11,44
413,52,13,43
414,52,8,44
415,52,10,43
416,52,9,43
417,52,12,44
418,52,12,44
419,52,12,44
420,52,12,44
421,52,10,44
422,52,12,44
423,52,10,44
424,52,14,44
425,52,9,43
426,52,10,43
427,52,10,44
428,52,12,44
429,52,15,43
430,52,12,44
431,52,14,43
432,52,11,43
433,52,11,43
434,52,13,43
435,52,13,43
436,52,12,43
437,52,11,44
438,52,11,44
439,52,9,43
440,52,9,44
441,52,10,43
442,52,12,44
443,52,10,44
444,52,12,43
445,52,11,43
446,52,12,43
447,52,13,43
448,52,12,44
449,52,11,44
450,52,14,44
451,52,14,44
452,52,9,44
453,52,11,44
454,52,8,43
455,52,13,43
456,52,10,43
457,52,12,44
458,52,11,43
459,52,12,44
460,52,12,43
461,52,15,43
462,52,13,43
463,52,11,43
464,52,12,43
465,52,10,43
466,52,13,43
467,52,10,43
468,52,15,43
469,52,12,44
470,52,9,43
471,52,12,43
472,52,16,44
473,52,12,44
474,52,10,44
475,52,8,44
476,52,11,44
477,52,10,43
478,52,11,43
479,52,10,44
480,52,14,43
481,52,12,43
482,52,13,43
483,52,10,43
484,52,9,43
485,52,13,44
486,52,10,43
487,52,8,44
488,52,10,44
489,52,12,43
490,52,12,44
491,52,12,43
492,52,13,43
493,52,13,43
494,52,16,44
495,52,10,44
496,52,10,44
497,52,8,44
498,52,13,44
499,52,12,43
500,52,14,44
501,52,12,43
502,52,10,43
503,52,11,44
504,52,8,43
505,52,10,44
506,52,12,43
507,52,10,43
508,52,13,43
509,52,12,43
510,52,13,43
511,52,13,43
512,52,14,43
513,52,8,43
514,52,11,44
515,52,10,44
516,52,11,43
517,52,11,44
518,52,13,44
519,52,11,44
520,52,16,44
521,52,10,43
522,52,14,44
523,52,11,44
524,52,14,44
525,52,12,44
526,52,13,44
527,52,13,43
528,52,12,43
529,52,12,44
530,52,11,43
531,52,13,44
532,52,12,44
533,52,12,44
534,52,11,43
535,52,12,43
536,52,12,43
537,52,11,43
538,52,14,43
539,52,12,44
540,52,12,44
541,52,14,43
542,52,11,44
543,52,15,44
544,52,12,44
545,52,12,44
546,52,10,44
547,52,14,44
548,52,11,44
549,52,8,43
550,52,13,43
551,52,10,44
552,52,13,44
553,52,13,43
554,52,10,44
555,52,10,43
556,52,10,43
557,52,14,44
558,52,13,44
559,52,12,44
560,52,13,44
561,52,12,44
562,52,12,43
563,52,11,44
564,52,12,44
565,52,13,44
566,52,8,44
567,52,12,44
568,52,12,44
569,52,10,44
570,52,11,44
571,52,12,43
572,52,11,43
573,52,10,43
574,52,13,44
575,52,13,43
576,52,12,44
577,52,10,44
578,52,10,44
579,52,14,44
580,52,12,43
581,52,10,43
582,52,14,43
583,52,11,43
584,52,8,43
585,52,10,43
586,52,12,43
587,52,13,44
588,52,13,44
589,52,10,44
590,52,7,44
591,52,10,43
592,52,14,44
593,52,15,43
594,52,12,43
595,52,14,44
596,52,12,44
597,52,8,43
598,52,8,43
599,52,12,43
600,52,13,44
601,52,10,44
602,52,12,44
603,52,10,43
604,52,14,44
605,52,11,44
606,52,12,44
607,52,10,43
608,52,9,43
609,52,10,43
610,52,12,43
611,52,11,43
612,52,12,43
613,52,13,44
614,52,11,44
615,52,13,44
616,52,14,44
617,52,15,44
618,52,12,43
619,52,12,44
620,52,11,44
621,52,8,44
622,52,12,44
623,52,10,44
624,52,12,44
625,52,8,44
626,52,11,44
627,52,10,44
628,52,13,43
629,52,9,43
630,52,12,43
631,52,13,43
632,52,13,43
633,52,13,43
634,52,12,44
635,52,12,43
636,52,12,43
637,52,11,43
638,52,10,43
639,52,12,43
640,52,14,44
641,52,15,44
642,52,12,44
643,52,12,43
644,52,12,44
645,52,12,44
646,52,12,44
647,52,11,44
648,52,12,43
649,52,9,44
650,52,15,44
651,52,11,44
652,52,11,43
653,52,12,44
654,52,6,44
655,52,14,44
656,52,13,44
657,52,10,44
658,52,13,44
659,52,12,43
660,52,8,43
661,52,11,44
662,52,10,44
663,52,6,44
664,52,13,44
665,52,12,44
666,52,14,43
667,52,13,44
668,52,12,44
669,52,11,44
670,52,10,44
671,52,11,44
672,52,8,44
673,52,7,44
674,52,13,44
675,52,12,44
676,52,12,44
677,52,12,44
678,52,8,44
679,52,10,43
680,52,12,44
681,52,14,44
682,52,14,44
683,52,15,44
684,52,11,43
685,52,13,44
686,52,13,44
687,52,12,44
688,52,13,43
689,52,10,44
690,52,10,43
691,52,14,43
692,52,8,44
693,52,12,44
694,52,11,44
695,52,13,43
696,52,11,43
697,52,10,44
698,52,10,43
699,52,10,43
700,52,8,43
701,52,12,43
702,52,14,43
703,52,12,43
704,52,10,44
705,52,13,43
706,52,11,43
707,52,12,43
708,52,12,44
709,52,15,44
710,52,15,44
711,52,14,44
712,52,10,44
713,52,11,44
714,52,10,44
715,52,14,44
716,52,14,44
717,52,13,44
718,52,10,43
719,52,13,44
720,52,12,44
721,52,11,43
722,52,13,44
723,52,6,44
724,52,7,44
725,52,11,43
726,52,13,44
727,52,10,44
728,52,9,43
729,52,10,43
730,52,12,43
731,52,8,44
732,52,13,44
733,52,16,44
734,52,13,44
735,52,10,43
736,52,14,43
737,52,9,43
738,52,12,43
739,52,11,44
740,52,13,44
741,52,11,43
742,52,11,43
743,52,10,43
744,52,11,44
745,52,10,44
746,52,13,43
747,52,13,43
748,52,12,43
749,52,11,43
750,52,13,44
751,52,12,44
752,52,12,44
753,52,11,44
754,52,12,44
755,52,9,43
756,52,10,44
757,52,12,44
758,52,10,44
759,52,10,43
760,52,12,43
761,52,12,44
762,52,12,44
763,52,10,44
764,52,10,43
765,52,8,43
766,52,10,43
767,52,10,43
768,52,11,44
769,52,12,44
770,52,13,44
771,52,11,44
772,52,9,43
773,52,13,43
774,52,10,43
775,52,14,43
776,52,12,43
777,52,13,44
778,52,11,44
779,52,13,44
780,52,12,44
781,52,10,43
782,52,17,44
783,52,12,43
784,52,13,43
785,52,11,44
786,52,13,44
787,52,10,44
788,52,10,43
789,52,14,43
790,52,11,44
791,52,14,43
792,52,12,43
793,52,10,43
794,52,14,44
795,52,12,44
796,52,11,43
797,52,10,43
798,52,12,43
799,52,14,44
800,52,12,44
801,52,14,44
802,52,14,44
803,52,8,44
804,52,12,44
805,52,10,44
806,52,10,44
807,52,14,44
808,52,12,44
809,52,14,44
810,52,9,44
811,52,8,44
812,52,9,44
813,52,8,44
814,52,12,44
815,52,12,43
816,52,8,44
817,52,10,43
818,52,16,44
819,52,8,44
820,52,11,43
821,52,13,43
822,52,10,43
823,52,9,44
824,52,10,43
825,52,14,43
826,52,9,44
827,52,13,44
828,52,12,43
829,52,9,44
830,52,10,43
831,52,10,44
832,52,8,43
833,52,10,44
834,52,6,43
835,52,13,43
836,52,12,43
837,52,11,44
838,52,14,43
839,52,8,44
840,52,12,44
841,52,8,44
842,52,11,44
843,52,11,44
844,52,10,44
845,52,12,43
846,52,14,43
847,52,12,44
848,52,13,43
849,52,10,44
850,52,7,43
851,52,12,43
852,52,8,43
853,52,10,44
854,52,14,44
855,52,14,44
856,52,11,44
857,52,7,44
858,52,12,44
859,52,13,44
860,52,13,44
861,52,13,44
862,52,16,44
863,52,14,44
864,52,13,44
865,52,9,44
866,52,10,44
867,52,8,44
868,52,10,44
869,52,13,44
870,52,13,44
871,52,16,44
872,52,9,43
873,52,10,43
874,52,12,43
875,52,10,44
876,52,10,44
877,52,8,44
878,52,10,43
879,52,14,43
880,52,13,44
881,52,10,44
882,52,14,44
883,52,13,44
884,52,12,44
885,52,13,44
886,52,9,44
887,52,13,43
888,52,12,44
889,52,13,44
890,52,12,44
891,52,12,44
892,52,11,44
893,52,12,43
894,52,10,44
895,52,13,44
896,52,11,44
897,52,11,44
898,52,13,44
899,52,12,44
900,52,10,44
901,52,14,44
902,52,12,43
903,52,10,44
904,52,11,44
905,52,12,43
906,52,10,43
907,52,8,43
908,52,12,43
909,52,10,44
910,52,12,44
911,52,11,44
912,52,10,44
913,52,12,43
914,52,9,43
915,52,13,44
916,52,8,43
917,52,13,44
918,52,12,43
919,52,10,43
920,52,12,44
921,52,8,43
922,52,14,44
923,52,12,43
924,52,9,44
925,52,14,44
926,52,12,44
927,52,13,44
928,52,13,44
929,52,9,43
930,52,12,43
931,52,11,43
932,52,11,44
933,52,10,44
934,52,14,44
935,52,12,44
936,52,12,44
937,52,13,44
938,52,11,44
939,52,6,44
940,52,16,44
941,52,10,43
942,52,12,44
943,52,8,43
944,52,11,43
945,52,10,43
946,52,11,43
947,52,11,43
948,52,8,43
949,52,15,44
950,52,14,43
951,52,10,43
952,52,12,44
953,52,11,43
954,52,14,44
955,52,12,44
956,52,9,44
957,52,13,44
958,52,12,44
959,52,11,44
960,52,14,44
961,52,12,43
962,52,13,44
963,52,11,44
964,52,13,44
965,52,11,44
966,52,11,44
967,52,12,43
968,52,12,43
969,52,13,44
970,52,13,44
971,52,12,43
972,52,10,43
973,52,8,43
974,52,12,44
975,52,12,44
976,52,11,44
977,52,8,44
978,52,9,44
979,52,10,44
980,52,10,44
981,52,13,44
982,52,10,44
983,52,12,44
984,52,12,43
985,52,11,44
986,52,10,43
987,52,12,43
988,52,8,43
989,52,11,43
990,52,8,43
991,52,14,43
992,52,10,44
993,52,12,44
994,52,13,44
995,52,10,44
996,52,9,44
997,52,13,44
998,52,11,44
999,52,11,44
