1,5,0,2
2,6,0,3
3,7,1,3
4,8,1,3
5,9,1,3
6,9,1,4
7,10,2,4
8,11,1,5
9,12,2,5
10,13,2,6
11,14,2,6
12,14,1,7
13,15,3,8
14,18,3,9
15,19,2,9
16,20,2,11
17,21,4,12
18,23,4,13
19,23,3,13
20,26,5,14
21,27,5,15
22,27,7,16
23,29,6,18
24,30,9,19
25,33,8,19
26,33,8,20
27,34,7,21
28,36,9,23
29,38,8,24
30,41,13,26
31,42,12,27
32,43,14,28
33,43,14,29
34,43,12,31
35,45,13,31
36,45,13,32
37,46,12,33
38,46,13,34
39,46,14,34
40,46,16,35
41,46,15,35
42,47,17,36
43,47,17,37
44,47,18,38
45,47,18,38
46,47,20,38
47,47,15,38
48,47,15,39
49,48,14,39
50,48,18,39
51,48,19,39
52,48,18,39
53,48,16,40
54,48,14,40
55,48,17,40
56,48,20,40
57,48,19,40
58,48,17,40
59,48,19,40
60,48,20,40
61,48,11,40
62,48,15,40
63,48,16,40
64,48,15,40
65,48,16,40
66,48,19,41
67,49,16,42
68,49,19,41
69,49,21,41
70,49,17,41
71,49,14,41
72,49,15,40
73,49,19,41
74,49,16,41
75,49,15,42
76,49,19,42
77,49,18,42
78,49,15,42
79,49,20,42
80,49,20,42
81,49,19,42
82,49,26,42
83,50,18,42
84,50,14,42
85,50,14,42
86,50,14,42
87,50,17,42
88,50,21,42
89,50,19,43
90,50,17,42
91,50,17,42
92,50,23,43
93,50,23,42
94,50,14,43
95,50,23,44
96,50,20,43
97,50,17,42
98,50,18,42
99,50,16,42
100,50,20,43
101,50,19,42
102,50,13,42
103,50,16,42
104,50,16,42
105,50,17,42
106,50,19,43
107,51,12,43
108,51,20,43
109,51,15,43
110,51,23,43
111,51,14,43
112,51,18,44
113,51,10,43
114,51,14,43
115,51,19,43
116,51,11,42
117,51,20,43
118,51,22,43
119,51,13,42
120,51,16,42
121,51,16,43
122,51,23,42
123,51,19,42
124,51,21,42
125,51,16,42
126,51,17,43
127,51,22,43
128,51,14,42
129,51,14,41
130,51,14,42
131,51,15,42
132,51,19,42
133,51,17,42
134,51,16,42
135,51,23,43
136,51,19,43
137,51,18,43
138,51,18,43
139,51,17,42
140,51,16,43
141,51,21,43
142,51,16,42
143,51,19,43
144,52,19,42
145,52,22,43
146,52,20,43
147,52,21,43
148,52,16,43
149,52,17,42
150,52,19,43
151,52,21,43
152,52,23,43
153,52,14,42
154,52,16,43
155,52,17,43
156,52,24,44
157,52,17,43
158,53,22,44
159,53,18,43
160,53,19,43
161,53,13,43
162,53,20,44
163,53,18,44
164,53,19,44
165,53,14,44
166,53,14,44
167,53,18,44
168,53,21,44
169,53,16,44
170,53,18,44
171,53,19,44
172,53,25,44
173,53,19,44
174,53,17,45
175,53,20,45
176,53,19,44
177,53,19,43
178,53,20,44
179,53,14,44
180,53,19,43
181,53,20,43
182,53,23,44
183,53,18,44
184,53,18,44
185,53,17,43
186,53,14,43
187,53,23,43
188,53,18,44
189,53,20,44
190,53,16,43
191,53,14,43
192,53,19,43
193,53,20,44
194,53,16,43
195,53,18,44
196,53,16,44
197,53,23,45
198,53,20,44
199,53,17,44
200,53,24,45
201,53,24,44
202,53,18,44
203,53,21,45
204,53,13,45
205,53,22,45
206,53,21,45
207,53,22,45
208,53,21,45
209,54,19,45
210,54,22,45
211,54,17,45
212,54,19,45
213,54,16,45
214,54,17,45
215,54,20,46
216,54,21,46
217,54,18,45
218,54,20,45
219,54,18,46
220,54,22,45
221,54,23,45
222,54,19,45
223,54,21,45
224,54,29,45
225,54,16,44
226,54,16,44
227,54,19,44
228,54,17,44
229,54,21,44
230,54,22,43
231,54,21,44
232,54,16,45
233,54,20,45
234,54,20,45
235,54,20,45
236,54,21,44
237,54,20,45
238,54,19,45
239,54,18,45
240,54,21,45
241,54,18,46
242,54,25,45
243,54,18,45
244,54,20,46
245,54,27,45
246,54,20,45
247,54,20,46
248,54,19,45
249,54,22,45
250,54,21,45
251,54,17,44
252,54,14,44
253,54,19,44
254,54,16,44
255,54,17,44
256,54,19,44
