Generation,Max Fitness, Min Fitness, Average Fitness
0,43,0,6
1,46,0,9
2,50,0,13
3,62,0,18
4,65,0,23
5,69,3,30
6,81,3,37
7,90,11,42
8,93,12,50
9,107,5,55
10,125,27,63
11,137,16,70
12,144,25,79
13,159,27,89
14,164,33,102
15,183,23,115
16,186,41,127
17,202,56,139
18,215,45,148
19,225,83,161
20,241,90,172
21,253,108,182
22,262,109,192
23,281,75,202
24,282,123,215
25,303,126,224
26,319,130,236
27,329,97,246
28,357,183,262
29,361,96,274
30,369,211,291
31,393,182,305
32,418,215,319
33,437,152,330
34,439,256,348
35,448,269,360
36,457,255,373
37,477,264,389
38,490,288,404
39,521,291,415
40,533,206,424
41,533,311,439
42,534,341,457
43,571,364,471
44,571,351,486
45,574,397,500
46,588,404,512
47,601,219,522
48,609,429,541
49,625,437,553
50,641,445,566
51,672,455,579
52,701,464,590
53,713,459,607
54,713,445,616
55,720,514,626
56,724,516,636
57,725,508,648
58,738,543,659
59,747,511,668
60,747,572,682
61,758,555,692
62,761,582,696
63,762,563,702
64,766,575,710
65,782,601,718
66,783,560,726
67,786,602,734
68,787,623,742
69,791,595,751
70,795,615,756
71,799,644,762
72,802,626,764
73,806,653,769
74,809,641,770
75,815,624,775
76,815,625,780
77,816,637,781
78,824,659,783
79,832,644,788
80,833,642,791
81,843,673,798
82,847,652,799
83,849,672,804
84,849,663,808
85,850,634,808
86,851,650,813
87,852,669,818
88,852,682,823
89,854,668,824
90,855,626,825
91,857,704,826
92,858,654,828
93,862,712,831
94,862,679,829
95,866,692,831
96,869,674,833
97,870,658,835
98,872,665,838
99,874,665,841
100,874,665,839
101,876,717,842
102,877,696,842
103,877,682,844
104,877,690,844
105,877,706,847
106,881,698,851
107,882,701,854
108,883,735,856
109,885,707,856
110,891,685,860
111,891,694,859
112,894,671,854
113,894,710,856
114,896,690,859
115,897,630,861
116,901,676,866
117,901,705,862
118,905,694,869
119,906,709,873
120,907,700,878
121,910,694,873
122,911,723,871
123,916,697,875
124,922,715,877
125,922,686,874
126,922,733,886
127,923,683,884
128,927,663,885
129,930,752,892
130,935,718,893
131,935,730,896
132,935,724,896
133,935,684,892
134,935,721,895
135,935,709,899
136,936,734,904
137,936,658,903
138,941,686,905
139,941,724,906
140,945,731,909
141,947,740,913
142,951,728,908
143,952,735,912
144,953,704,915
145,953,675,907
146,962,702,915
147,962,711,914
148,964,659,920
149,967,728,919
150,968,748,925
151,969,728,922
152,969,720,924
153,969,713,926
