Generation,Max Fitness, Min Fitness, Average Fitness
1,6,0,3
3,6,0,3
5,7,1,3
7,7,0,3
9,8,1,4
11,8,1,4
13,8,0,4
15,9,1,4
17,10,1,4
19,12,2,5
21,12,1,5
23,14,1,5
25,14,2,6
27,15,1,6
29,15,2,7
31,18,2,8
33,18,3,8
35,18,3,9
37,18,3,10
39,18,3,11
41,19,4,11
43,19,4,12
45,19,4,13
47,19,4,14
49,19,5,14
51,19,6,15
53,19,4,15
55,19,4,15
57,19,6,15
59,19,6,16
61,19,5,16
63,19,4,16
65,19,5,16
67,19,8,16
69,19,5,16
71,19,5,16
73,19,6,16
75,19,6,16
77,19,6,16
79,19,5,16
81,19,7,16
83,19,6,17
85,19,8,17
87,19,6,17
89,20,6,17
91,20,7,17
93,20,6,17
95,20,6,17
97,20,7,17
99,20,7,17
101,20,7,17
103,20,7,17
105,20,7,17
107,20,7,17
109,20,7,17
111,20,7,17
113,20,8,17
115,20,7,17
117,20,7,17
119,20,8,17
121,20,7,17
123,20,7,17
125,20,8,17
127,20,7,17
129,20,6,17
131,20,6,17
133,20,6,17
135,20,6,17
137,20,6,17
139,20,6,17
141,20,7,17
143,20,7,17
145,20,6,17
147,20,6,17
149,20,7,17
151,20,6,17
153,20,6,17
155,20,7,17
157,20,6,17
159,20,6,17
161,20,7,17
163,20,7,17
165,20,7,17
167,20,7,17
169,20,7,17
171,20,7,17
173,20,6,17
175,20,7,17
177,20,7,17
179,20,7,17
181,20,7,17
183,20,7,17
185,20,7,17
187,20,7,17
189,20,6,17
191,20,5,17
193,20,6,17
195,20,7,17
197,20,6,17
199,20,7,17
201,20,6,17
203,20,5,17
205,20,7,17
207,20,7,17
209,20,7,17
211,20,7,17
213,20,5,17
215,20,6,17
217,20,6,17
219,20,7,17
221,20,6,17
223,20,6,17
225,20,6,17
227,20,6,17
229,20,5,17
231,20,6,17
233,20,6,17
235,20,6,17
237,20,6,17
239,20,7,17
241,20,5,17
243,20,6,17
245,20,7,17
247,20,6,17
249,20,8,17
251,20,6,17
253,20,6,17
255,20,6,17
257,20,6,17
259,20,6,17
261,20,6,17
263,20,7,17
265,20,6,17
267,20,7,17
269,20,5,17
271,20,8,17
273,20,7,17
275,20,7,17
277,20,6,17
279,20,7,17
281,20,4,17
283,20,6,17
285,20,7,17
287,20,6,17
289,20,8,17
291,20,6,17
293,20,7,17
295,20,7,17
297,20,5,17
299,20,6,17
301,20,7,17
303,20,7,17
305,20,6,17
307,20,6,17
309,20,7,17
311,20,6,17
313,20,7,17
315,20,6,17
317,20,6,17
319,20,7,17
321,20,7,17
323,20,6,17
325,20,6,17
327,20,7,17
329,20,7,17
331,20,7,17
333,20,7,17
335,20,7,17
337,20,6,17
339,20,6,17
341,20,7,17
343,20,6,17
345,20,7,17
347,20,6,17
349,20,5,17
351,20,7,17
353,20,5,17
355,20,7,17
357,20,8,17
359,20,7,17
361,20,6,17
363,20,7,17
365,20,8,17
367,20,6,17
369,20,6,17
371,20,6,17
373,20,9,17
375,20,6,17
377,20,7,17
379,20,6,17
381,20,6,17
383,20,6,17
385,20,8,17
387,20,7,17
389,20,6,17
391,20,5,17
393,20,7,17
395,20,8,17
397,20,6,17
399,20,6,17
401,20,7,17
403,20,6,17
405,20,7,17
407,20,6,17
409,20,5,17
411,20,7,17
413,20,7,17
415,20,7,17
417,20,6,17
419,20,7,17
421,20,6,17
423,20,7,17
425,20,6,17
427,20,6,17
429,20,7,17
431,20,7,17
433,20,4,17
435,20,6,17
437,20,7,17
439,20,8,17
441,20,7,17
443,20,5,17
445,20,6,17
447,20,7,17
449,20,7,17
451,20,6,17
453,20,7,17
455,20,7,17
457,20,7,17
459,20,7,17
461,20,7,17
463,20,7,17
465,20,8,17
467,20,6,17
469,20,7,17
471,20,5,17
473,20,6,17
475,20,6,17
477,20,7,17
479,20,6,17
481,20,6,17
