Generation,Max Fitness, Min Fitness, Average Fitness
1,5,0,2
2,6,1,3
3,6,1,3
4,7,1,3
5,7,1,4
6,8,1,4
7,10,2,4
8,10,2,5
9,12,2,5
10,12,1,6
11,13,2,6
12,15,2,7
13,16,2,8
14,17,3,9
15,19,3,9
16,20,3,10
17,22,4,12
18,23,5,13
19,25,4,14
20,27,5,14
21,27,6,15
22,30,7,17
23,32,6,18
24,32,7,19
25,35,8,20
26,36,10,22
27,36,10,22
28,37,11,23
29,37,9,24
30,38,13,26
31,39,10,27
32,39,12,29
33,40,16,30
34,42,13,30
35,42,13,31
36,42,13,32
37,42,9,32
38,42,11,33
39,42,16,33
40,42,10,33
41,43,18,34
42,43,16,34
43,43,12,33
44,43,13,35
45,43,12,35
46,43,17,35
47,43,18,35
48,43,12,35
49,43,17,35
50,43,18,35
51,43,17,36
52,43,14,35
53,43,16,36
54,43,18,36
55,43,17,36
56,43,17,36
57,43,14,36
58,43,15,36
59,43,16,36
60,43,12,36
61,43,17,36
62,43,17,36
63,43,16,37
64,44,16,38
65,44,19,38
66,44,18,37
67,44,15,37
68,44,16,37
69,45,19,38
70,45,19,37
71,45,20,38
72,46,18,38
73,46,17,37
74,46,17,38
75,46,11,38
76,47,10,38
77,47,15,38
78,47,18,38
79,47,17,38
80,47,19,38
81,47,20,39
82,47,19,39
83,47,11,39
84,47,18,40
85,47,18,40
86,47,20,40
87,47,15,40
88,47,17,40
89,47,21,40
90,47,21,40
91,47,16,39
92,47,21,40
93,47,15,40
94,48,22,41
95,48,18,40
96,48,19,41
97,48,22,40
98,48,21,40
99,48,16,40
100,48,19,41
101,48,21,41
102,48,23,41
103,48,22,41
104,48,18,41
105,48,20,41
106,48,19,41
107,48,16,41
108,48,15,40
109,48,17,41
110,48,20,41
111,48,19,41
112,48,16,40
113,48,20,40
114,48,22,40
115,48,17,41
116,48,14,42
117,48,18,41
118,48,24,41
119,48,15,41
120,48,16,41
121,48,12,40
122,48,13,40
123,48,17,40
124,48,20,41
125,48,17,41
126,48,16,41
127,48,22,42
128,48,22,42
129,48,19,41
130,48,21,42
131,48,14,41
132,48,18,41
133,48,18,41
134,48,16,41
135,48,21,42
136,48,24,42
137,48,19,41
138,48,20,41
139,48,21,41
140,48,16,41
141,48,18,41
142,48,13,41
143,48,15,41
144,48,16,41
145,48,18,42
146,48,20,41
147,48,21,41
148,48,17,41
149,48,17,41
150,48,19,42
151,48,20,41
152,48,18,41
153,48,19,41
154,48,16,41
155,48,18,40
156,48,15,41
157,48,17,42
158,48,17,41
159,48,19,41
160,48,16,41
161,48,14,41
162,48,15,41
163,48,18,41
164,48,24,42
165,48,18,41
166,48,15,41
167,48,18,41
168,48,21,41
169,48,17,41
170,48,17,42
171,48,16,41
172,48,18,41
173,48,16,41
174,48,17,42
175,48,15,41
176,48,15,41
177,48,17,41
178,48,14,41
179,48,17,42
180,48,22,42
181,48,19,41
182,48,16,41
183,48,17,42
184,48,18,41
185,48,16,41
186,48,21,42
187,48,19,42
188,48,17,42
189,48,17,41
190,48,19,41
191,48,18,41
192,48,14,41
193,48,18,41
194,48,18,41
195,48,15,41
196,48,18,41
197,48,17,41
198,48,16,41
199,48,18,42
200,48,15,41
201,48,21,42
202,48,16,41
203,48,20,41
204,48,19,41
205,48,22,41
206,48,14,41
207,48,20,41
208,48,15,41
209,48,20,41
210,48,17,41
211,48,16,40
212,48,22,41
213,48,19,41
214,48,19,41
215,48,22,41
216,48,19,41
217,48,14,41
218,48,15,41
219,48,15,41
220,48,15,41
221,48,15,41
222,48,11,41
223,48,15,41
224,48,18,41
225,48,16,41
226,48,18,41
227,48,11,41
228,48,18,41
229,48,18,41
230,48,18,41
231,48,20,41
232,48,18,41
233,48,14,41
234,48,23,41
235,48,15,41
236,48,21,41
237,48,14,40
238,48,18,41
239,48,18,40
240,48,18,41
241,48,15,41
242,48,15,41
243,48,18,42
244,48,15,41
245,48,16,41
246,48,17,42
247,48,20,41
248,48,18,41
249,48,20,41
250,48,17,41
251,48,23,42
252,48,19,42
253,48,18,41
254,48,22,42
255,48,18,42
256,48,18,41
257,48,21,41
258,48,17,40
259,48,16,40
260,48,18,41
261,48,18,42
262,48,23,42
263,48,21,41
264,48,14,41
265,48,18,41
266,48,19,42
267,48,20,42
268,48,19,42
269,48,19,41
270,48,15,41
271,48,21,41
272,48,17,42
273,48,15,41
274,48,13,40
275,48,18,40
276,48,18,40
277,48,20,40
278,48,15,41
279,48,21,41
280,48,15,41
281,48,16,41
282,48,18,41
283,48,21,42
284,48,22,41
285,48,15,41
286,48,21,42
287,48,20,41
288,48,24,42
289,48,17,42
290,48,20,42
291,48,19,41
292,48,20,41
293,48,16,41
294,48,16,41
295,48,15,41
296,48,15,41
297,48,19,41
298,48,20,41
299,48,20,42
300,48,19,41
301,48,19,41
302,48,16,41
303,48,15,41
304,48,17,41
305,50,19,41
306,50,21,41
307,50,17,41
308,50,17,41
309,50,17,41
310,50,19,41
311,50,16,41
312,50,18,41
313,50,13,41
314,50,20,40
315,50,23,42
316,50,16,41
317,50,19,41
318,50,19,41
319,50,18,41
320,50,15,41
321,50,17,41
322,50,20,42
323,50,20,42
324,50,18,42
325,50,24,42
326,50,17,41
327,50,22,41
328,50,19,41
329,50,15,41
330,50,14,40
331,50,17,41
332,50,20,42
333,50,19,42
334,50,19,42
335,50,20,41
336,50,19,41
337,50,15,41
338,50,21,41
339,50,21,41
340,50,17,41
341,50,20,42
342,50,16,42
343,50,20,42
344,50,17,41
345,50,23,41
346,50,23,41
347,50,19,41
348,50,19,40
349,50,22,41
350,50,13,41
351,50,19,41
352,50,20,41
353,50,23,42
354,50,20,42
355,50,20,42
356,50,22,42
357,50,22,42
358,50,20,41
359,50,20,42
360,50,18,42
361,50,19,41
362,50,21,41
363,50,16,40
364,50,15,41
365,50,14,41
366,50,16,41
367,50,14,40
368,50,13,40
369,50,16,40
370,50,20,41
371,50,16,41
372,50,20,41
373,50,18,41
374,50,19,41
375,50,19,41
376,50,18,41
377,50,18,41
378,50,17,41
379,50,17,41
380,50,19,41
381,50,19,41
382,50,19,41
383,50,20,41
384,50,14,40
385,50,16,40
386,50,17,40
387,50,21,41
388,50,17,42
389,50,20,42
390,50,15,41
391,50,18,41
392,50,17,41
393,50,14,41
394,50,20,41
395,50,21,41
396,50,19,42
397,50,20,42
398,50,13,41
399,50,19,41
400,50,16,42
401,50,16,41
402,50,17,42
403,50,19,41
404,50,16,41
405,50,14,41
406,50,15,41
407,50,11,41
408,50,13,41
409,50,20,41
410,50,19,41
411,50,17,41
412,50,18,41
413,50,22,41
414,50,20,41
415,50,17,41
416,50,19,41
417,50,15,40
418,50,19,41
419,50,20,40
420,50,19,41
421,50,15,41
422,50,17,40
423,50,19,41
424,50,18,40
425,50,14,40
426,50,20,41
427,50,18,41
428,50,14,40
429,50,19,41
430,50,17,41
431,50,19,41
432,50,17,41
433,50,19,42
434,50,21,41
435,50,19,41
436,50,18,41
437,50,21,41
438,50,19,41
439,50,18,42
440,50,16,42
441,50,17,41
442,50,17,41
443,50,17,41
444,50,18,41
445,50,15,41
446,50,19,41
447,50,14,40
448,50,16,40
449,50,18,41
450,50,15,40
451,50,14,41
452,50,16,42
453,50,20,42
454,50,19,42
455,50,17,41
456,50,18,41
457,50,20,41
458,50,17,41
459,50,14,40
460,50,19,41
461,50,15,41
462,50,16,41
463,50,13,40
464,50,13,40
465,50,20,41
466,50,19,41
467,50,18,42
468,50,14,42
469,50,21,42
470,50,21,42
471,50,20,42
472,50,17,42
473,50,15,41
474,50,14,41
475,50,18,42
476,50,21,43
477,50,19,43
478,50,22,42
479,50,20,42
480,50,21,43
481,50,13,42
482,50,18,42
483,50,18,42
484,50,16,42
485,50,18,42
486,50,19,42
487,50,20,42
488,50,18,42
489,50,15,42
