Generation,Max Fitness, Min Fitness, Average Fitness
1,6,0,3
2,6,1,3
3,7,1,4
4,7,2,4
5,7,2,4
6,7,2,5
7,7,2,5
8,8,2,5
9,8,3,5
10,9,3,5
11,9,3,5
12,9,2,5
13,9,2,5
14,9,2,6
15,10,3,6
16,10,3,6
17,10,3,7
18,12,3,7
19,13,4,7
20,15,4,8
21,15,4,8
22,16,4,8
23,16,4,9
24,17,4,9
25,18,5,10
26,19,6,11
27,19,7,12
28,20,6,13
29,20,7,14
30,21,9,15
31,22,11,16
32,22,8,16
33,23,11,17
34,23,8,17
35,25,10,18
36,26,12,19
37,27,12,19
38,27,12,20
39,29,13,21
40,30,14,22
41,31,16,23
42,32,15,24
43,33,16,25
44,34,18,26
45,35,19,27
46,35,19,28
47,37,20,29
48,37,22,30
49,37,22,31
50,38,22,32
51,39,21,33
52,40,23,34
53,40,24,34
54,41,23,35
55,41,25,36
56,41,26,36
57,41,25,37
58,42,25,37
59,42,27,38
60,42,26,38
61,43,27,39
62,43,27,39
63,43,28,40
64,43,28,40
65,43,27,40
66,43,31,40
67,43,28,41
68,43,30,41
69,44,26,41
70,44,30,42
71,44,30,42
72,44,32,42
73,44,30,42
74,44,29,42
75,44,33,42
76,44,34,43
77,44,29,43
78,44,26,43
79,44,34,43
80,44,31,43
81,44,32,43
82,44,28,43
83,44,31,43
84,44,27,43
85,44,33,43
86,44,28,43
87,44,30,43
88,44,32,43
89,44,36,43
90,44,33,43
91,44,32,43
92,44,34,43
93,44,32,43
94,44,36,43
95,44,32,43
96,44,35,43
97,44,33,43
98,44,31,43
99,44,29,43
100,44,34,43
101,44,35,43
102,44,32,43
103,44,33,43
104,44,31,43
105,44,28,43
106,44,36,43
107,44,27,43
108,44,27,43
109,44,32,43
110,44,33,43
111,44,30,43
112,44,31,43
113,44,32,43
114,44,33,43
115,44,31,43
116,44,34,43
117,44,34,43
118,44,29,43
119,44,27,43
120,44,31,43
121,44,34,43
122,44,35,43
123,44,31,43
124,44,28,43
125,44,29,43
126,44,31,43
127,44,34,43
128,45,30,43
129,45,31,43
130,45,30,43
131,45,32,43
132,45,30,43
133,45,29,43
134,45,34,43
135,45,35,43
136,45,34,43
137,45,36,43
138,45,32,43
139,45,34,43
140,45,31,43
141,45,31,43
142,45,31,43
143,45,33,44
144,45,31,44
145,45,31,44
146,45,34,44
147,45,30,44
148,45,32,44
149,45,31,44
150,45,32,44
151,45,35,44
152,45,35,44
153,45,35,44
154,45,28,44
155,45,35,44
156,45,32,44
157,45,34,44
158,45,31,44
159,45,27,44
160,45,34,44
161,45,32,44
162,45,30,44
163,45,30,44
164,45,31,44
165,45,29,44
166,45,30,44
167,45,32,44
168,45,30,44
169,45,34,44
170,45,32,44
171,45,30,44
172,45,35,44
173,45,36,44
174,45,35,44
175,45,36,44
176,45,31,44
177,45,30,44
178,45,30,44
179,45,29,44
180,45,37,44
181,45,30,44
182,45,36,44
183,45,33,44
184,45,28,44
185,47,36,44
186,47,32,44
187,47,33,44
188,47,31,44
189,47,32,45
190,47,31,45
191,47,30,45
192,47,35,45
193,47,36,45
194,47,30,46
195,47,33,46
196,47,34,46
197,47,35,46
198,47,28,46
199,47,37,46
200,47,35,46
201,47,33,46
202,47,33,46
203,47,36,46
204,48,31,46
205,48,35,46
206,48,29,46
207,48,35,46
208,48,35,46
209,48,35,46
210,48,36,46
211,48,31,46
212,48,35,46
213,48,31,46
214,48,30,46
215,48,33,46
216,48,32,46
217,48,37,46
218,48,30,46
219,48,32,46
220,48,32,46
221,48,37,46
222,48,28,46
223,48,31,46
224,48,32,46
225,48,31,46
226,48,34,46
227,48,38,46
228,48,34,46
229,48,36,46
230,48,37,46
231,48,36,46
232,48,36,46
233,48,31,46
234,48,31,46
235,48,36,46
236,48,36,46
237,48,32,46
238,48,32,46
239,48,34,46
240,48,32,46
241,48,35,46
242,48,31,46
243,48,32,46
244,48,32,46
245,48,39,46
246,48,34,46
247,48,31,46
248,48,33,46
249,48,31,46
250,48,35,46
251,48,30,46
252,48,34,46
253,48,33,46
254,48,31,46
255,48,31,46
256,48,33,46
257,48,38,46
258,48,35,46
259,48,36,46
260,48,32,46
261,48,31,46
262,48,34,46
263,48,38,46
264,48,36,46
265,48,27,46
266,48,37,46
267,48,36,46
268,48,38,46
