Generation,Max Fitness, Min Fitness, Average Fitness
1,7,0,3
3,9,0,3
5,9,0,4
7,11,0,4
9,14,0,5
11,16,0,5
13,17,1,6
15,17,0,6
17,17,1,6
19,17,0,6
21,17,1,6
23,18,1,7
25,18,0,7
27,18,0,7
29,18,0,7
31,18,0,7
33,18,0,7
35,18,1,7
37,18,0,7
39,18,1,7
41,19,1,7
43,19,0,7
45,19,1,7
47,19,0,7
49,19,0,7
51,19,1,7
53,19,1,7
55,19,0,7
57,19,1,7
59,19,0,7
61,19,0,7
63,19,0,7
65,19,0,7
67,19,1,7
69,19,1,7
71,19,0,7
73,19,1,7
75,19,0,7
77,19,0,7
79,19,1,7
81,19,1,7
83,19,0,7
85,19,0,7
87,19,1,7
89,19,1,7
91,19,1,7
93,19,1,7
95,19,1,7
97,19,0,7
99,19,1,7
101,19,0,7
103,19,1,7
105,19,1,7
107,19,0,7
109,19,1,7
111,19,0,7
113,19,0,7
115,19,0,7
117,19,0,7
119,19,1,7
121,19,0,7
123,19,0,7
125,19,1,7
127,19,0,7
129,19,1,7
131,19,0,7
133,19,0,7
135,19,1,7
137,19,1,7
139,19,0,7
141,19,1,7
143,19,0,7
145,19,1,7
147,19,0,7
149,19,1,7
151,19,0,7
153,19,0,7
155,19,0,7
157,19,0,7
159,19,1,7
161,19,1,7
163,19,1,7
165,19,1,7
167,19,1,7
169,19,1,7
171,19,0,7
173,19,1,7
175,19,0,7
177,19,1,7
179,19,0,7
181,19,1,7
183,19,1,7
185,19,1,7
187,19,1,7
189,19,1,7
191,19,0,7
193,19,0,7
195,19,0,7
197,19,0,7
199,19,0,7
201,19,0,7
203,19,0,7
205,19,0,7
207,19,1,7
209,19,0,7
211,19,1,7
213,19,1,7
215,19,2,7
217,19,1,7
219,19,0,7
221,19,0,7
223,19,0,7
225,19,1,7
227,19,1,7
229,19,0,7
231,19,1,7
233,19,1,7
235,19,0,7
237,19,0,7
239,19,1,7
241,19,0,7
243,19,0,7
245,19,1,7
247,19,1,7
249,19,1,7
251,19,0,7
253,19,1,7
255,19,0,7
257,19,1,7
259,19,0,7
261,19,1,7
263,19,0,7
265,19,1,7
267,19,0,7
269,19,1,7
271,19,1,7
273,19,0,7
275,19,0,7
277,19,0,7
279,19,1,7
281,19,1,7
283,19,1,7
285,19,2,7
287,19,1,7
289,19,1,7
291,19,0,7
293,19,1,7
295,19,0,7
297,19,0,7
299,19,1,7
301,19,0,7
303,19,0,7
305,19,0,7
307,19,0,7
309,19,1,7
311,19,1,7
313,19,1,7
315,19,1,7
317,19,0,7
319,19,1,7
321,19,1,7
323,19,0,7
325,19,0,7
327,19,0,7
329,19,1,7
331,19,1,7
333,19,0,7
335,19,1,7
337,19,1,7
339,19,1,7
341,19,1,7
343,19,0,7
345,19,1,7
347,19,1,7
349,19,1,7
351,19,0,7
353,19,1,7
355,19,1,7
357,19,0,7
359,19,0,7
361,19,0,7
363,19,0,7
365,19,0,7
367,19,0,7
369,19,0,7
371,19,1,7
373,19,1,7
375,19,1,7
377,19,1,7
379,19,1,7
381,19,1,7
383,19,0,7
385,19,0,7
387,19,1,7
389,19,0,7
391,19,0,7
393,19,0,7
395,19,0,7
397,19,0,7
399,19,0,7
401,19,1,7
403,19,1,7
405,19,1,7
407,19,1,7
409,19,0,7
411,19,0,7
413,19,0,7
415,19,0,7
417,19,1,7
419,19,0,7
421,19,0,7
423,19,0,7
425,19,0,7
427,19,0,7
429,19,1,7
431,19,0,7
433,19,1,7
435,19,1,7
437,19,1,7
439,19,1,7
441,19,0,7
443,19,1,7
445,19,0,7
447,19,0,7
449,19,1,7
451,19,0,7
453,19,0,7
455,19,0,7
457,19,0,7
459,19,0,7
461,19,1,7
463,19,0,7
465,19,1,7
467,19,1,7
469,19,0,7
471,19,1,7
473,19,0,7
475,19,0,7
477,19,1,7
479,19,0,7
481,19,1,7
483,19,1,7
485,19,0,7
487,19,1,7
489,19,1,7
491,19,0,7
493,19,1,7
495,19,0,7
497,19,0,7
499,19,0,7
501,19,1,7
503,19,1,7
505,19,1,7
507,19,1,7
509,19,1,7
511,19,0,7
513,19,1,7
515,19,0,7
517,19,0,7
519,19,0,7
521,19,0,7
523,19,1,7
525,19,1,7
527,19,1,7
529,19,1,7
531,19,0,7
533,19,0,7
535,19,1,7
537,19,0,7
539,19,0,7
541,19,2,7
543,19,0,7
545,19,0,7
547,19,1,7
549,19,1,7
551,19,1,7
553,19,1,7
555,19,1,7
557,19,1,7
559,19,1,7
561,19,1,7
563,19,0,7
565,19,1,7
567,19,0,7
569,19,1,7
571,19,0,7
573,19,0,7
575,19,1,7
577,19,0,7
579,19,1,7
581,19,1,7
583,19,0,7
585,19,0,7
587,19,1,7
589,19,0,7
591,19,0,7
593,19,1,7
595,19,1,7
597,19,0,7
599,19,1,7
601,19,0,7
603,19,1,7
605,19,0,7
607,19,1,7
609,19,1,7
611,19,1,7
613,19,0,7
615,19,0,7
617,19,2,7
619,19,1,7
621,19,1,7
623,19,0,7
625,19,1,7
627,19,1,7
629,19,1,7
631,19,0,7
633,19,0,7
635,19,0,7
637,19,0,7
639,19,1,7
641,19,0,7
643,19,1,7
645,19,1,7
647,19,0,7
649,19,0,7
651,19,0,7
653,19,0,7
655,19,0,7
657,19,0,7
659,19,0,7
661,19,1,7
663,19,1,7
665,19,0,7
667,19,0,7
669,19,0,7
671,19,1,7
673,19,1,7
675,19,1,7
677,19,1,7
679,19,1,7
681,19,1,7
683,19,1,7
685,19,1,7
687,19,0,7
689,19,1,7
691,19,0,7
693,19,1,7
695,19,1,7
697,19,1,7
699,19,0,7
701,19,0,7
703,19,0,7
705,19,0,7
707,19,0,7
709,19,1,7
711,19,1,7
713,19,1,7
715,19,1,7
717,19,0,7
719,19,1,7
721,19,0,7
723,19,0,7
725,19,1,7
727,19,0,7
729,19,1,7
731,19,1,7
733,19,1,7
735,19,1,7
737,19,1,7
739,19,1,6
741,19,1,7
743,19,1,7
745,19,1,7
747,19,0,7
749,19,0,7
751,19,1,7
753,19,0,7
755,19,1,7
757,19,1,7
759,19,1,7
761,19,1,7
763,19,0,7
765,19,1,7
767,19,0,7
769,19,1,7
771,19,1,7
773,19,1,7
775,19,0,7
777,19,0,7
779,19,0,7
781,19,0,7
783,19,1,7
785,19,1,7
787,19,1,7
789,19,0,7
791,19,0,7
793,19,1,7
795,19,1,7
797,19,0,7
799,19,1,7
801,19,0,7
803,19,1,7
805,19,1,7
807,19,1,7
809,19,1,7
811,19,0,7
813,19,1,7
815,19,1,7
817,19,0,7
819,19,0,7
821,19,1,7
823,19,0,7
825,19,0,7
827,19,1,7
829,19,0,7
831,19,1,7
833,19,0,7
835,19,1,7
837,19,1,7
839,19,0,7
841,19,0,7
843,19,0,7
845,19,1,7
847,19,1,7
849,19,0,7
851,19,0,7
853,19,1,7
855,19,0,7
857,19,0,7
859,19,0,7
861,19,0,7
863,19,1,7
865,19,0,7
867,19,1,7
869,19,1,7
871,19,0,7
873,19,1,7
875,19,0,7
877,19,1,7
879,19,1,7
881,19,0,7
883,19,0,7
885,19,0,7
887,19,1,7
889,19,0,7
891,19,0,7
893,19,0,7
895,19,1,7
897,19,1,7
899,19,1,7
901,19,1,7
903,19,0,7
905,19,0,7
907,19,1,7
909,19,0,7
911,19,0,7
913,19,0,7
915,19,1,7
917,19,0,7
919,19,0,7
921,19,1,7
923,19,1,7
925,19,0,7
927,19,1,7
929,19,0,7
931,19,0,7
933,19,1,7
935,19,1,7
937,19,1,7
939,19,1,7
941,19,1,7
943,19,0,7
945,19,0,7
947,19,1,7
949,19,0,7
951,19,0,7
953,19,0,7
955,19,0,7
957,19,1,7
959,19,1,7
961,19,1,7
963,19,0,7
965,19,1,7
967,19,1,7
969,19,1,7
971,19,1,7
973,19,1,7
975,19,0,7
977,19,1,7
979,19,0,7
981,19,0,7
983,19,1,6
985,19,0,7
987,19,0,7
989,19,0,7
991,19,0,7
993,19,0,7
995,19,1,7
997,19,0,7
